Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2013-06-10,,,,190.79,-1,
2013-06-11,189.53,189.53,189.53,190.735,1,14
2013-06-12,190.24,188.47,190.24,189.105,2,63
2013-06-13,,,,187.985,-1,
2013-06-14,191.88,191.88,191.88,190.1,1,23
2013-06-17,,,,190.59,-1,
2013-06-18,,,,191.48,-1,
2013-06-19,,,,191.44,-1,
2013-06-20,187.24,187.24,187.24,185.555,1,80
2013-06-21,185.3,184.17,185.0,182.975,4,15897
2013-06-24,182.32,182.32,182.32,180.7,1,6
2013-06-25,,,,183.565,-1,
2013-06-26,,,,185.215,-1,
2013-06-27,,,,187.995,-1,
2013-06-28,,,,188.625,-1,
2013-07-01,,,,191.06,-1,
2013-07-02,,,,191.74,-1,
2013-07-03,,,,190.2,-1,
2013-07-04,,,,193.125,-1,
2013-07-05,192.8,192.8,192.8,191.44,1,3000
2013-07-08,194.92,194.24,194.92,194.335,2,3066
2013-07-09,195.52,195.47,195.47,195.51,2,634
2013-07-10,,,,195.245,-1,
2013-07-11,,,,198.155,-1,
2013-07-12,,,,198.965,-1,
2013-07-15,200.05,199.14,199.88,200.095,3,1121
2013-07-16,,,,198.97,-1,
2013-07-17,,,,199.505,-1,
2013-07-18,,,,201.44,-1,
2013-07-19,,,,200.995,-1,
2013-07-22,,,,202.01,-1,
2013-07-23,,,,201.66,-1,
2013-07-24,,,,200.93,-1,
2013-07-25,199.8,199.5,199.73,199.92,4,4490
2013-07-26,,,,199.735,-1,
2013-07-29,199.45,199.45,199.45,199.055,1,701
2013-07-30,202.8995,200.36,202.8995,200.25,2,40
2013-07-31,,,,201.12,-1,
2013-08-01,,,,203.535,-1,
2013-08-02,204.031,202.87,204.031,203.59,3,1145
2013-08-05,,,,204.405,-1,
2013-08-06,,,,202.075,-1,
2013-08-07,201.41,201.41,201.41,200.47,1,250
2013-08-08,201.83,201.83,201.83,201.31,1,280
2013-08-09,,,,201.015,-1,
2013-08-12,202.52,200.45,201.291,202.545,3,374
2013-08-13,,,,201.83,-1,
2013-08-14,,,,201.76,-1,
2013-08-15,202.32,202.32,202.32,198.605,2,187
2013-08-16,,,,198.265,-1,
2013-08-19,,,,197.195,-1,
2013-08-20,,,,197.62,-1,
2013-08-21,,,,196.73,-1,
2013-08-22,196.11,196.11,196.11,198.475,1,357
2013-08-23,,,,199.02,-1,
2013-08-27,198.54,198.54,198.54,197.555,1,100
2013-08-28,195.9,195.35,195.35,196.07,3,1094
2013-08-29,,,,197.7,-1,
2013-08-30,,,,195.375,-1,
2013-09-02,,,,197.465,-1,
2013-09-03,,,,195.85,-1,
2013-09-04,,,,196.555,-1,
2013-09-05,,,,197.745,-1,
2013-09-06,,,,198.64,-1,
2013-09-09,200.16,200.16,200.16,199.97,1,7
2013-09-10,,,,202.335,-1,
2013-09-11,202.98,202.781,202.781,202.64,2,80
2013-09-12,203.476,203.2253,203.2253,202.76,3,855
2013-09-13,202.5353,199.44,199.44,202.455,3,451
2013-09-16,206.19,206.19,206.19,204.315,1,50
2013-09-17,,,,204.785,-1,
2013-09-18,,,,204.685,-1,
2013-09-19,208.5345,208.13,208.5345,207.485,2,1019
2013-09-20,,,,206.72,-1,
2013-09-23,,,,204.64,-1,
2013-09-24,,,,206.44,-1,
2013-09-25,206.3935,205.201405,206.3935,206.675,5,2896
2013-09-26,206.4244,206.4244,206.4244,206.255,1,519
2013-09-27,,,,206.31,-1,
2013-09-30,204.75,204.75,204.75,205.74,1,250
2013-10-01,207.813,207.813,207.813,208.56,1,125
2013-10-02,,,,208.03,-1,
2013-10-03,207.0,207.0,207.0,206.23,1,125
2013-10-04,,,,207.615,-1,
2013-10-07,205.4944,205.4944,205.4944,206.565,1,125
2013-10-08,,,,203.95,-1,
2013-10-09,202.99,200.36,202.99,200.045,3,1250
2013-10-10,,,,204.2,-1,
2013-10-11,,,,205.845,-1,
2013-10-14,,,,207.0,-1,
2013-10-15,,,,208.14,-1,
2013-10-16,207.72096,207.72096,207.72096,208.91,1,15976
2013-10-17,,,,210.14,-1,
2013-10-18,,,,210.73,-1,
2013-10-21,213.04,213.0,213.0,212.735,7,11000
2013-10-22,213.8122,212.4,212.4,213.35,2,5022
2013-10-23,,,,212.45,-1,
2013-10-24,,,,213.76,-1,
2013-10-25,,,,213.96,-1,
2013-10-28,,,,214.525,-1,
2013-10-29,,,,214.175,-1,
2013-10-30,214.82,214.82,214.82,213.28,1,775
2013-10-31,,,,212.815,-1,
2013-11-01,,,,211.015,-1,
2013-11-04,213.51,213.319,213.319,213.18,5,352
2013-11-05,,,,212.81,-1,
2013-11-06,,,,212.69,-1,
2013-11-07,214.591,214.591,214.591,210.105,1,400
2013-11-08,211.53,208.85,210.3,211.35,3,6350
2013-11-11,212.27,212.27,212.27,211.335,1,28
2013-11-12,,,,212.65,-1,
2013-11-13,213.3,211.469,211.469,214.345,3,2266
2013-11-14,,,,215.42,-1,
2013-11-15,,,,216.2,-1,
2013-11-18,,,,216.89,-1,
2013-11-19,,,,215.055,-1,
2013-11-20,,,,214.52,-1,
2013-11-21,,,,215.525,-1,
2013-11-22,,,,216.1,-1,
2013-11-25,,,,216.915,-1,
2013-11-26,,,,217.095,-1,
2013-11-27,,,,218.1,-1,
2013-11-28,219.23,218.9869,219.23,219.19,2,2200
2013-11-29,,,,218.63,-1,
2013-12-02,,,,218.315,-1,
2013-12-03,,,,216.365,-1,
2013-12-04,,,,216.705,-1,
2013-12-05,,,,215.33,-1,
2013-12-06,219.45,216.877,216.877,217.31,2,1000
2013-12-09,217.07,217.07,217.07,217.39,1,1
2013-12-10,,,,217.26,-1,
2013-12-11,,,,214.015,-1,
2013-12-12,,,,213.16,-1,
2013-12-13,,,,212.815,-1,
2013-12-16,215.49,215.49,215.49,215.145,1,3
2013-12-17,215.82,215.706094,215.706094,213.965,2,78
2013-12-18,215.7831,215.74,215.74,215.065,2,517
2013-12-19,218.4132,218.4132,218.4132,217.095,1,1000
2013-12-20,,,,218.48,-1,
2013-12-23,,,,221.45,-1,
2013-12-24,,,,221.6,-1,
2013-12-27,223.05,222.01,223.05,222.365,3,2500
2013-12-30,,,,222.695,-1,
2013-12-31,,,,222.7,-1,
2014-01-02,,,,221.46,-1,
2014-01-03,,,,221.73,-1,
2014-01-06,,,,220.99,-1,
2014-01-07,,,,222.59,-1,
2014-01-08,,,,222.405,-1,
2014-01-09,,,,222.045,-1,
2014-01-10,,,,223.36,-1,
2014-01-13,,,,224.075,-1,
2014-01-14,,,,223.645,-1,
2014-01-15,,,,225.42,-1,
2014-01-16,,,,225.28,-1,
2014-01-17,,,,225.77,-1,
2014-01-20,225.2,225.035,225.2,224.97,2,120
2014-01-21,,,,224.935,-1,
2014-01-22,,,,226.485,-1,
2014-01-23,,,,225.25,-1,
2014-01-24,224.92,224.5249,224.808894,220.35,3,795
2014-01-27,218.92,217.82,218.92,217.625,2,2750
2014-01-28,218.7209,218.7209,218.7209,218.93,1,7
2014-01-29,,,,218.54,-1,
2014-01-30,,,,219.745,-1,
2014-01-31,218.187352,217.7,218.187352,219.73,2,1916
2014-02-03,,,,214.23,-1,
2014-02-04,213.1476,212.75,212.75,213.17,2,2750
2014-02-05,213.07,211.69,213.07,211.575,4,916
2014-02-06,213.2026,213.2026,213.2026,214.565,1,350
2014-02-07,,,,216.035,-1,
2014-02-10,216.31,216.31,216.31,216.71,1,20
2014-02-11,,,,218.83,-1,
2014-02-12,,,,220.36,-1,
2014-02-13,,,,222.015,-1,
2014-02-14,,,,223.44,-1,
2014-02-17,224.2301,223.73,223.73,223.935,2,100
2014-02-18,,,,225.85,-1,
2014-02-19,,,,226.155,-1,
2014-02-20,,,,224.945,-1,
2014-02-21,226.61,226.61,226.61,226.75,1,2981
2014-02-24,226.5303,226.5303,226.5303,228.39,1,2981
2014-02-25,226.91,226.91,226.91,228.485,1,20
2014-02-26,228.4257,228.4257,228.4257,229.32,1,135
2014-02-27,229.07,229.07,229.07,229.34,1,264
2014-02-28,229.816,229.816,229.816,230.445,1,264
2014-03-03,,,,227.185,-1,
2014-03-04,,,,233.13,-1,
2014-03-05,233.44,232.8966,233.44,232.31,2,3520
2014-03-06,,,,232.69,-1,
2014-03-07,,,,232.035,-1,
2014-03-10,,,,231.075,-1,
2014-03-11,,,,230.435,-1,
2014-03-12,229.7041,228.78,228.78,229.845,2,560
2014-03-13,,,,228.25,-1,
2014-03-14,228.96,228.4757,228.96,228.29,4,216
2014-03-17,,,,229.75,-1,
2014-03-18,,,,231.815,-1,
2014-03-19,232.7966,232.75,232.75,232.015,2,534
2014-03-20,,,,231.525,-1,
2014-03-21,,,,232.79,-1,
2014-03-24,227.62,227.62,227.62,227.05,1,6
2014-03-25,229.19,229.19,229.19,226.96,1,54
2014-03-26,,,,227.02,-1,
2014-03-27,,,,223.985,-1,
2014-03-28,225.01,225.01,225.01,225.81,1,6
2014-03-31,226.18,225.6501,226.18,226.77,2,1341
2014-04-01,,,,229.375,-1,
2014-04-02,,,,231.55,-1,
2014-04-03,,,,229.965,-1,
2014-04-04,,,,228.84,-1,
2014-04-07,224.940004,224.2,224.940004,222.845,4,938
2014-04-08,,,,223.56,-1,
2014-04-09,,,,223.995,-1,
2014-04-10,,,,222.735,-1,
2014-04-11,,,,220.69,-1,
2014-04-14,,,,219.685,-1,
2014-04-15,220.04,217.2034,220.04,217.02,3,1130
2014-04-16,,,,221.16,-1,
2014-04-17,,,,223.255,-1,
2014-04-22,,,,225.88,-1,
2014-04-23,225.6051,225.31,225.31,225.35,2,6106
2014-04-24,226.97,226.97,226.97,225.19,1,110
2014-04-25,223.66962,223.66962,223.66962,222.28,1,250
2014-04-28,,,,219.915,-1,
2014-04-29,,,,221.33,-1,
2014-04-30,,,,220.215,-1,
2014-05-01,,,,222.615,-1,
2014-05-02,,,,223.525,-1,
2014-05-06,223.38,221.94,223.38,221.935,4,6182
2014-05-07,,,,218.6,-1,
2014-05-08,,,,222.035,-1,
2014-05-09,,,,218.055,-1,
2014-05-12,224.1848,222.25,222.25,223.61,3,6300
2014-05-13,,,,223.575,-1,
2014-05-14,,,,221.57,-1,
2014-05-15,,,,216.11,-1,
2014-05-16,,,,218.34,-1,
2014-05-19,,,,221.55,-1,
2014-05-20,,,,219.105,-1,
2014-05-21,,,,218.63,-1,
2014-05-22,,,,221.77,-1,
2014-05-23,221.83,221.83,221.83,222.62,1,50
2014-05-27,,,,225.34,-1,
2014-05-28,,,,224.83,-1,
2014-05-29,,,,225.47,-1,
2014-05-30,225.45,224.86,225.45,225.32,3,153
2014-06-02,,,,224.805,-1,
2014-06-03,,,,223.73,-1,
2014-06-04,,,,225.74,-1,
2014-06-05,,,,226.88,-1,
2014-06-06,,,,230.935,-1,
2014-06-09,,,,232.37,-1,
2014-06-10,231.53,231.53,231.53,231.165,1,304
2014-06-11,230.63,230.63,230.63,230.595,1,80
2014-06-12,230.204,230.14,230.14,230.605,2,6106
2014-06-13,,,,230.15,-1,
2014-06-16,,,,229.905,-1,
2014-06-17,,,,232.8,-1,
2014-06-18,,,,232.08,-1,
2014-06-19,,,,233.54,-1,
2014-06-20,,,,234.415,-1,
2014-06-23,,,,234.45,-1,
2014-06-24,,,,235.59,-1,
2014-06-25,,,,232.78,-1,
2014-06-26,,,,232.885,-1,
2014-06-27,232.30274,232.30274,232.30274,234.75,1,40
2014-06-30,,,,235.25,-1,
2014-07-01,,,,239.295,-1,
2014-07-02,,,,237.895,-1,
2014-07-03,238.3777,237.79,237.79,238.27,4,8410
2014-07-04,,,,237.93,-1,
2014-07-07,237.12,236.9526,237.12,235.89,2,6106
2014-07-08,235.22,235.22,235.22,231.76,1,1
2014-07-09,,,,233.035,-1,
2014-07-10,232.108646,231.91,232.108646,231.285,3,171
2014-07-11,232.324198,232.324198,232.324198,230.59,1,45
2014-07-14,,,,232.805,-1,
2014-07-15,233.59,231.8964,232.28,230.76,4,535
2014-07-16,,,,229.96,-1,
2014-07-17,,,,228.755,-1,
2014-07-18,227.66,227.66,227.66,229.605,1,20
2014-07-21,,,,229.215,-1,
2014-07-22,,,,231.63,-1,
2014-07-23,,,,231.315,-1,
2014-07-24,,,,231.88,-1,
2014-07-25,,,,229.345,-1,
2014-07-28,229.56,227.54,229.56,228.325,4,506
2014-07-29,228.5093,228.5093,228.5093,229.085,1,164
2014-07-30,,,,228.615,-1,
2014-07-31,,,,224.785,-1,
2014-08-01,,,,222.34,-1,
2014-08-04,222.0456,222.0456,222.0456,222.49,1,19000
2014-08-05,,,,225.245,-1,
2014-08-06,,,,224.54,-1,
2014-08-07,,,,223.835,-1,
2014-08-08,224.24,220.97,220.97,224.695,4,1290
2014-08-11,,,,228.395,-1,
2014-08-12,,,,226.29,-1,
2014-08-13,,,,227.745,-1,
2014-08-14,,,,228.36,-1,
2014-08-15,,,,227.955,-1,
2014-08-18,,,,231.165,-1,
2014-08-19,,,,232.655,-1,
2014-08-20,232.23,232.23,232.23,232.2,1,220
2014-08-21,232.72,231.6537,232.72,232.28,3,4081
2014-08-22,,,,232.625,-1,
2014-08-26,235.05,235.05,235.05,235.05,1,2500
2014-08-27,234.84,234.783,234.84,235.0,3,7912
2014-08-28,,,,234.165,-1,
2014-08-29,,,,235.31,-1,
2014-09-01,235.0,235.0,235.0,235.715,1,200
2014-09-02,,,,235.695,-1,
2014-09-03,,,,236.005,-1,
2014-09-04,,,,236.41,-1,
2014-09-05,,,,233.945,-1,
2014-09-08,,,,235.48,-1,
2014-09-09,,,,234.48,-1,
2014-09-10,232.719997,232.719997,232.719997,232.51,1,125
2014-09-11,,,,234.055,-1,
2014-09-12,235.59,235.5,235.5,233.615,3,401
2014-09-15,233.03,233.03,233.03,230.795,1,152
2014-09-16,231.02,231.02,231.02,230.975,1,750
2014-09-17,,,,233.09,-1,
2014-09-18,,,,233.465,-1,
2014-09-19,234.5119,234.5119,234.5119,232.97,1,152
2014-09-22,,,,228.61,-1,
2014-09-23,,,,227.76,-1,
2014-09-24,226.99,226.99,226.99,227.255,1,200
2014-09-25,224.78,224.78,224.78,224.57,1,3053
2014-09-26,225.55,225.55,225.55,225.005,1,225
2014-09-29,,,,225.615,-1,
2014-09-30,,,,225.225,-1,
2014-10-01,,,,221.765,-1,
2014-10-02,,,,218.555,-1,
2014-10-03,,,,223.38,-1,
2014-10-06,,,,221.67,-1,
2014-10-07,,,,219.63,-1,
2014-10-08,,,,216.55,-1,
2014-10-09,,,,219.225,-1,
2014-10-10,215.83,213.57,214.77,213.35,3,108
2014-10-13,211.84,211.84,211.84,211.975,1,3055
2014-10-14,,,,212.445,-1,
2014-10-15,,,,209.495,-1,
2014-10-16,214.34,214.34,214.34,214.075,1,25
2014-10-17,216.04,216.04,216.04,217.315,1,50
2014-10-20,216.35,216.35,216.35,217.1,1,150
2014-10-21,,,,221.965,-1,
2014-10-22,223.94,223.94,223.94,223.595,2,700
2014-10-23,,,,223.97,-1,
2014-10-24,,,,223.26,-1,
2014-10-27,,,,222.875,-1,
2014-10-28,,,,226.945,-1,
2014-10-29,,,,227.675,-1,
2014-10-30,,,,228.71,-1,
2014-10-31,234.57,234.57,234.57,232.085,1,22
2014-11-03,,,,233.63,-1,
2014-11-04,,,,230.97,-1,
2014-11-05,,,,232.27,-1,
2014-11-06,,,,232.955,-1,
2014-11-07,,,,233.57,-1,
2014-11-10,,,,234.355,-1,
2014-11-11,,,,234.57,-1,
2014-11-12,234.48,234.48,234.48,234.5,1,215
2014-11-13,236.11,235.77,236.11,234.535,3,675
2014-11-14,,,,234.095,-1,
2014-11-17,232.78,232.78,232.78,232.66,1,646
2014-11-18,,,,234.185,-1,
2014-11-19,,,,232.065,-1,
2014-11-20,,,,234.335,-1,
2014-11-21,,,,236.42,-1,
2014-11-24,,,,236.66,-1,
2014-11-25,,,,236.92,-1,
2014-11-26,237.81,237.81,237.81,237.52,1,350
2014-11-27,238.62,238.62,238.62,238.565,1,3054
2014-11-28,,,,236.86,-1,
2014-12-01,231.49,231.49,231.49,232.47,1,2135
2014-12-02,232.58,232.58,232.58,233.805,1,10700
2014-12-03,233.01,231.75,233.01,235.58,2,3793
2014-12-04,236.33198,236.33198,236.33198,234.175,1,10
2014-12-05,235.88,235.85,235.85,235.86,2,156
2014-12-08,234.46182,234.46182,234.46182,236.35,1,7
2014-12-09,,,,232.695,-1,
2014-12-10,,,,233.795,-1,
2014-12-11,,,,233.62,-1,
2014-12-12,,,,229.41,-1,
2014-12-15,229.51722,229.51722,229.51722,226.555,1,10
2014-12-16,,,,229.025,-1,
2014-12-17,,,,227.725,-1,
2014-12-18,235.35,234.38,235.07,233.935,5,24770
2014-12-19,236.63,235.69,236.63,235.85,2,2561
2014-12-22,238.77,237.38,238.77,236.71,8,1264
2014-12-23,,,,238.745,-1,
2014-12-24,,,,239.0,-1,
2014-12-29,,,,241.045,-1,
2014-12-30,,,,240.66,-1,
2014-12-31,240.38,239.05,239.05,240.39,2,400
2015-01-02,,,,235.965,-1,
2015-01-05,236.2,235.54,236.2,234.715,3,56389
2015-01-06,,,,231.23,-1,
2015-01-07,232.45,232.45,232.45,231.515,1,75
2015-01-08,237.01,236.01,236.01,236.54,3,3385
2015-01-09,,,,235.08,-1,
2015-01-12,,,,234.405,-1,
2015-01-13,,,,236.37,-1,
2015-01-14,,,,232.205,-1,
2015-01-15,,,,231.42,-1,
2015-01-16,,,,230.77,-1,
2015-01-19,233.73,232.9,233.73,232.085,3,1195
2015-01-20,232.48,232.48,232.48,231.305,1,750
2015-01-21,,,,232.775,-1,
2015-01-22,235.06,235.06,235.06,234.59,1,30
2015-01-23,238.16,237.58,237.58,237.445,2,785
2015-01-26,236.87,236.87,236.87,236.815,1,5
2015-01-27,,,,236.585,-1,
2015-01-28,234.55,234.55,234.55,235.51,1,3051
2015-01-29,233.75,233.75,233.75,232.815,1,700
2015-01-30,,,,233.48,-1,
2015-02-02,,,,232.795,-1,
2015-02-03,237.91,237.91,237.91,236.705,3,9153
2015-02-04,237.5,237.5,237.5,238.65,1,130
2015-02-05,240.035,238.57,238.57,240.035,2,3470
2015-02-06,241.24,240.94,241.05,241.515,4,1134
2015-02-09,,,,240.265,-1,
2015-02-10,238.69,238.01,238.69,238.595,2,253
2015-02-11,,,,240.185,-1,
2015-02-12,,,,241.795,-1,
2015-02-13,244.95,244.95,244.95,243.97,1,40
2015-02-16,245.55,245.55,245.55,245.06,1,150
2015-02-17,245.4,244.35,245.4,244.36,2,971
2015-02-18,244.0025,244.0025,244.0025,244.83,1,198
2015-02-19,,,,245.625,-1,
2015-02-20,,,,245.315,-1,
2015-02-23,246.8,245.42,246.8,246.255,2,4184
2015-02-24,,,,246.875,-1,
2015-02-25,247.12,247.12,247.12,247.325,1,410
2015-02-26,247.9,247.9,247.9,247.51,1,5460
2015-02-27,,,,246.945,-1,
2015-03-02,248.0,246.29,246.29,247.75,6,1700
2015-03-03,247.44,247.44,247.44,246.615,1,205
2015-03-04,,,,245.85,-1,
2015-03-05,246.88,246.88,246.88,246.15,1,1250
2015-03-06,246.71,246.63,246.63,243.965,2,530
2015-03-09,243.87,243.4,243.4,243.375,2,4325
2015-03-10,241.43,241.43,241.43,241.015,1,1603
2015-03-11,241.7,241.7,241.7,241.69,1,30
2015-03-12,245.25,245.25,245.25,244.945,1,9
2015-03-13,246.66,245.1,246.66,243.315,12,5240
2015-03-16,244.41,244.41,244.41,245.705,1,65
2015-03-17,,,,245.955,-1,
2015-03-18,,,,246.7,-1,
2015-03-19,,,,248.57,-1,
2015-03-20,,,,251.015,-1,
2015-03-23,251.93,251.93,251.93,251.775,1,165
2015-03-24,251.78,251.4,251.4,251.23,4,561
2015-03-25,249.44,248.1,248.99,247.35,3,218
2015-03-26,246.18,245.63,245.63,244.94,2,38650
2015-03-27,246.9,245.66,246.9,245.765,15,5612
2015-03-30,247.52,247.52,247.52,248.95,1,340
2015-03-31,249.14,249.14,249.14,249.555,1,10
2015-04-01,,,,248.5,-1,
2015-04-02,,,,250.19,-1,
2015-04-07,,,,252.37,-1,
2015-04-08,,,,250.53,-1,
2015-04-09,251.0407,251.0407,251.0407,249.29,2,50000
2015-04-10,251.66,251.58,251.58,251.82,2,939
2015-04-13,,,,252.12,-1,
2015-04-14,252.11,252.11,252.11,251.045,1,12
2015-04-15,254.23,251.32305,251.32305,252.49,4,246
2015-04-16,252.51,252.51,252.51,252.39,1,50
2015-04-17,,,,249.255,-1,
2015-04-20,250.71,250.71,250.71,251.275,1,119
2015-04-21,,,,251.485,-1,
2015-04-22,,,,251.09,-1,
2015-04-23,,,,251.685,-1,
2015-04-24,252.18,252.18,252.18,252.705,1,80
2015-04-27,,,,252.15,-1,
2015-04-28,250.19,249.2,250.19,250.5,2,401
2015-04-29,250.2,250.2,250.2,249.855,1,197
2015-04-30,247.4,246.63,246.63,247.03,2,213
2015-05-01,,,,246.11,-1,
2015-05-05,247.17,247.17,247.17,244.895,1,50000
2015-05-06,,,,243.96,-1,
2015-05-07,245.076,243.05,243.05,245.075,2,25020
2015-05-08,,,,248.235,-1,
2015-05-11,,,,248.605,-1,
2015-05-12,,,,246.495,-1,
2015-05-13,249.28,247.07,249.03,247.79,27,5279
2015-05-14,248.26,248.26,248.26,248.825,1,23
2015-05-15,249.0,249.0,249.0,249.365,1,1
2015-05-18,250.1,250.02,250.1,250.395,3,8000
2015-05-19,,,,251.415,-1,
2015-05-20,252.19,251.15,251.15,251.625,2,2546
2015-05-21,,,,252.56,-1,
2015-05-22,,,,251.445,-1,
2015-05-26,251.08,248.81,251.08,249.28,3,7541
2015-05-27,,,,249.955,-1,
2015-05-28,251.63,251.63,251.63,250.76,1,43
2015-05-29,,,,248.925,-1,
2015-06-01,,,,249.945,-1,
2015-06-02,251.16,250.26,251.16,250.31,7,20015
2015-06-03,,,,252.57,-1,
2015-06-04,251.89,250.87,250.87,251.28,2,833
2015-06-05,,,,250.14,-1,
2015-06-08,251.48,250.46,250.46,250.78,7,6147
2015-06-09,,,,249.49,-1,
2015-06-10,252.8,250.67,250.67,252.625,2,11485
2015-06-11,252.96,250.7,251.66,251.88,8,1098
2015-06-12,252.75,252.36,252.36,252.41,2,796
2015-06-15,251.99,248.39,251.99,250.39,4,3336
2015-06-16,251.51,249.47,250.65,251.13,19,3534
2015-06-17,,,,252.3,-1,
2015-06-18,253.68,253.075,253.68,254.885,3,4637
2015-06-19,254.9,254.805,254.9,255.03,2,400
2015-06-22,256.2,256.2,256.2,256.085,1,1500
2015-06-23,256.33,255.64,256.32,255.595,14,10302
2015-06-24,,,,255.225,-1,
2015-06-25,254.92,254.4,254.92,253.985,2,4145
2015-06-26,253.41,253.41,253.41,253.485,1,1
2015-06-29,,,,250.74,-1,
2015-06-30,,,,248.315,-1,
2015-07-01,,,,249.735,-1,
2015-07-02,249.3,249.3,249.3,248.375,1,3153
2015-07-03,247.9,247.9,247.9,248.005,1,368
2015-07-06,,,,247.42,-1,
2015-07-07,247.29,244.94,247.29,244.345,3,5128
2015-07-08,246.52,245.27,245.27,245.44,2,72833
2015-07-09,246.71,246.3,246.3,246.31,2,49972
2015-07-10,247.3,246.552,247.3,247.755,4,103487
2015-07-13,250.95,250.95,250.95,250.065,1,420
2015-07-14,251.29,251.29,251.29,251.56,1,120
2015-07-15,,,,251.27,-1,
2015-07-16,252.11,252.11,252.11,251.53,1,100
2015-07-17,,,,250.025,-1,
2015-07-20,249.2,249.2,249.2,249.665,1,217
2015-07-21,249.73,249.73,249.73,248.005,1,16
2015-07-22,248.505,247.54,247.54,248.26,2,297
2015-07-23,248.85,248.85,248.85,248.485,1,262
2015-07-24,247.0,246.0,247.0,245.45,2,3788
2015-07-27,243.6,243.6,243.6,241.89,1,30
2015-07-28,243.0,241.75,241.75,242.485,2,112
2015-07-29,,,,244.705,-1,
2015-07-30,,,,245.62,-1,
2015-07-31,,,,247.98,-1,
2015-08-03,,,,246.41,-1,
2015-08-04,246.34,246.34,246.34,246.905,1,26
2015-08-05,,,,247.825,-1,
2015-08-06,,,,243.75,-1,
2015-08-07,,,,241.73,-1,
2015-08-10,,,,244.935,-1,
2015-08-11,244.12,244.12,244.12,243.235,1,10
2015-08-12,241.98,240.34,241.98,240.21,3,630
2015-08-13,,,,242.42,-1,
2015-08-14,242.16,242.16,242.16,242.13,1,451
2015-08-17,243.37,243.37,243.37,244.845,1,302
2015-08-18,246.91,246.91,246.91,245.2,2,60
2015-08-19,,,,241.19,-1,
2015-08-20,241.68,239.71,241.68,239.525,2,722
2015-08-21,,,,233.385,-1,
2015-08-24,227.56148,223.53,227.32,225.53,3,305
2015-08-25,230.43,230.43,230.43,226.95,1,265
2015-08-26,225.91,225.3,225.91,222.98,2,13
2015-08-27,,,,230.735,-1,
2015-08-28,,,,233.61,-1,
2015-09-01,231.37,227.41,231.37,228.58,30,44437
2015-09-02,,,,227.23,-1,
2015-09-03,,,,231.23,-1,
2015-09-04,,,,227.88,-1,
2015-09-07,,,,228.54,-1,
2015-09-08,,,,230.855,-1,
2015-09-09,,,,232.425,-1,
2015-09-10,,,,230.975,-1,
2015-09-11,,,,229.85,-1,
2015-09-14,,,,230.715,-1,
2015-09-15,,,,232.255,-1,
2015-09-16,,,,235.1,-1,
2015-09-17,,,,236.48,-1,
2015-09-18,,,,234.09,-1,
2015-09-21,,,,234.74,-1,
2015-09-22,229.78,229.78,229.78,228.77,3,1700
2015-09-23,228.97,228.97,228.97,228.965,1,1700
2015-09-24,,,,225.175,-1,
2015-09-25,231.16,231.16,231.16,228.44,1,13
2015-09-28,225.27,225.02,225.27,221.35,2,450
2015-09-29,220.31,219.22,219.22,219.43,2,563
2015-09-30,218.97,218.97,218.97,220.635,2,5000
2015-10-01,,,,220.435,-1,
2015-10-02,222.93,222.93,222.93,219.2,3,2216
2015-10-05,227.66,227.66,227.66,228.59,1,700
2015-10-06,,,,229.71,-1,
2015-10-07,,,,229.045,-1,
2015-10-08,230.07,230.07,230.07,231.855,1,27
2015-10-09,235.18,235.18,235.18,235.18,1,27
2015-10-12,,,,234.23,-1,
2015-10-13,,,,234.53,-1,
2015-10-14,,,,230.455,-1,
2015-10-15,,,,230.185,-1,
2015-10-16,232.5,232.5,232.5,232.89,3,2500
2015-10-19,,,,233.885,-1,
2015-10-20,,,,234.48,-1,
2015-10-21,,,,233.13,-1,
2015-10-22,,,,232.77,-1,
2015-10-23,,,,233.02,-1,
2015-10-26,,,,233.72,-1,
2015-10-27,,,,231.07,-1,
2015-10-28,233.31,233.31,233.31,235.2,1,2088
2015-10-29,235.6,234.7,234.7,235.6,2,832
2015-10-30,235.39,235.39,235.39,234.525,1,818
2015-11-02,236.01,235.57,235.57,236.01,2,2824
2015-11-03,238.34,238.34,238.34,238.025,1,200
2015-11-04,239.37,239.37,239.37,237.815,1,15000
2015-11-05,237.83,237.83,237.83,237.715,1,17
2015-11-06,,,,237.43,-1,
2015-11-09,,,,236.0,-1,
2015-11-10,,,,235.65,-1,
2015-11-11,,,,236.09,-1,
2015-11-12,,,,233.32,-1,
2015-11-13,,,,230.45,-1,
2015-11-16,229.42,229.42,229.42,228.515,1,130
2015-11-17,,,,233.125,-1,
2015-11-18,230.89,230.89,230.89,232.58,1,100
2015-11-19,235.93,234.07,235.93,234.66,4,9662
2015-11-20,234.3,234.3,234.3,236.27,1,2932
2015-11-23,235.33,235.33,235.33,237.18,1,150
2015-11-24,235.3,235.3,235.3,235.87,1,20
2015-11-25,238.7,238.125,238.125,238.425,4,100133
2015-11-26,240.42,240.42,240.42,240.52,1,640
2015-11-27,,,,240.1,-1,
2015-11-30,241.26,240.66,240.66,239.575,3,746
2015-12-01,240.25,240.1,240.25,239.255,9,16095
2015-12-02,240.99,240.99,240.99,239.855,1,47
2015-12-03,238.6452,238.6452,238.6452,237.515,1,15655
