,minVolBasic,maxSharpeBasic,SPY
2016-08-30,1.0946532670087592,1.1134063834769807,1.0807059290105097
2016-08-31,1.0939483566048662,1.1134628870047385,1.0776323616894705
2016-09-01,1.0935703726972605,1.1145856182809888,1.0776819353559388
2016-09-02,1.09137448313761,1.1116943639888623,1.0825401546698394
2016-09-06,1.0970795106508076,1.1187544458547711,1.0858159825500695
2016-09-07,1.0966231463712972,1.1194806646387663,1.0857128693238152
2016-09-08,1.0883058720936576,1.107502438475343,1.0832341860003964
2016-09-09,1.0664535042159884,1.0855024733076746,1.057307158437438
2016-09-12,1.0741152916261423,1.0931388702232958,1.07247670037676
2016-09-13,1.0603530528772214,1.0825362672003893,1.0570592901050961
2016-09-14,1.060980592763729,1.0855614184897444,1.0566627007733493
2016-09-15,1.0637180553258878,1.0899634934042604,1.0672218917311125
2016-09-16,1.0636192921553504,1.0918008196162268,1.0577533214356534
2016-09-19,1.0619144912275937,1.088871157058252,1.0579516161015268
2016-09-20,1.0638652478880921,1.090752799236844,1.0580011897679953
2016-09-21,1.0740867423594316,1.1010537499404958,1.0698988697204046
2016-09-22,1.0817725324960286,1.1089292390493888,1.076640888360103
2016-09-23,1.0783861116785276,1.104164126393503,1.070741622050367
2016-09-26,1.077720331528267,1.1052192913815053,1.0620662304184019
2016-09-27,1.0850396523938177,1.1151193158973594,1.0686595280586952
2016-09-28,1.0864230411195126,1.1146978713530946,1.073963910370811
2016-09-29,1.083103412508481,1.1132934761961475,1.0642474717430102
2016-09-30,1.082036178964826,1.1103125440770827,1.0722784057108865
2016-10-03,1.0779359685144452,1.1057589460512924,1.069700575054531
2016-10-04,1.0687738734802474,1.096942125768627,1.0642474717430102
2016-10-05,1.0684967532494356,1.0959705580324242,1.0689569700575055
2016-10-06,1.0657862642111502,1.0938186565929116,1.069700575054531
2016-10-07,1.064385536498225,1.0928536733361873,1.0660321237358714
2016-10-10,1.0638542030988987,1.093783705767228,1.071584374380329
2016-10-11,1.056090433280524,1.08613461302399,1.0580507634344636
2016-10-12,1.057295099886664,1.0876026228806943,1.059438826095578
2016-10-13,1.0576545589818356,1.085925619846795,1.0559686694427919
2016-10-14,1.0503050710809188,1.0808952528382991,1.056513979773944
2016-10-17,1.0519589628134238,1.082654567172156,1.0528455284552845
2016-10-18,1.056922371977377,1.0875357846575828,1.059438826095578
2016-10-19,1.0587459167442372,1.0890850203055296,1.0622645250842753
2016-10-20,1.058352428429152,1.0867727311806097,1.0602815784255404
2016-10-21,1.059408173798858,1.0891601656022611,1.060777315090224
2016-10-24,1.0592602713632722,1.0922426967822711,1.065288518738846
2016-10-25,1.05894910151771,1.0916680842803532,1.0617192147531231
2016-10-26,1.0542522690425857,1.0849092873385584,1.0595875470949832
2016-10-27,1.0470125624038462,1.0784392184429434,1.056761848106286
2016-10-28,1.0443123147954803,1.0766903501565104,1.0536387071187785
2016-10-31,1.047589654061323,1.0796778461305212,1.053688280785247
2016-11-01,1.0428819483836977,1.0739324303232358,1.0460539361491175
2016-11-02,1.042098338888985,1.0726998405737396,1.0397580805076343
2016-11-03,1.0356882004548362,1.0633898070175964,1.0349990085266707
2016-11-04,1.0398409296450004,1.0670945177341462,1.0338588141978982
2016-11-07,1.0466386159235803,1.0732915871444855,1.0566627007733493
2016-11-08,1.0468016517802643,1.073485754705655,1.061421772754313
2016-11-09,1.0297028946962137,1.048904425712315,1.0726710291493158
2016-11-10,1.0232449444375729,1.0327742557898059,1.0753519730319254
2016-11-11,1.0191625523412533,1.0311955883877784,1.0728732897085067
2016-11-14,1.0165068364902103,1.0190109953934172,1.0737160420384693
2016-11-15,1.0229831304771408,1.0299745171889383,1.0820939916716241
2016-11-16,1.026650311961193,1.0393923470298942,1.0800614713464207
2016-11-17,1.0217127194719138,1.0379776150491162,1.0856137219908786
2016-11-18,1.0190936526945407,1.0363238045171812,1.0831846123339282
2016-11-21,1.0242109424017138,1.0444059245095292,1.0913642673012096
2016-11-22,1.025044170399229,1.046575606961444,1.0934959349593496
2016-11-23,1.023338004054295,1.0424570944807536,1.09409081895697
2016-11-25,1.0260045192057134,1.0459620875469184,1.0981558596073766
2016-11-28,1.0273721556614845,1.0482511471755924,1.0930001982946658
2016-11-29,1.030525956130446,1.0496811035872369,1.0951318659528058
2016-11-30,1.0209456132959305,1.036288757367268,1.0925044616299822
2016-12-01,1.012660843588569,1.01664391278627,1.088488994646044
2016-12-02,1.0166230760344044,1.021133692582115,1.0890343049771962
2016-12-05,1.0191433422975755,1.0288560540775866,1.0955780289510213
2016-12-06,1.0203837252763373,1.0311703242970547,1.0990481856038072
2016-12-07,1.031428415785015,1.0487056226696607,1.113424548879635
2016-12-08,1.0266465595315608,1.0484185801525983,1.1161511005353957
2016-12-09,1.023410552668431,1.0520218375884907,1.1228931191750942
2016-12-12,1.0237733335149144,1.048778193690479,1.1216042038469165
2016-12-13,1.0290241580236987,1.0619690122090601,1.1290898274836407
2016-12-14,1.0190362004803692,1.05829288245798,1.1197699781875867
2016-12-15,1.0237048834498952,1.0630502268417306,1.1243803291691454
2016-12-16,1.0185188895357797,1.0507243800292858,1.1156057902042436
2016-12-19,1.0250666407859081,1.0582928824579798,1.1180348998611938
2016-12-20,1.0245300972979217,1.062185255135594,1.122347808843942
2016-12-21,1.0253328943711006,1.0600228258702529,1.1192246678564348
2016-12-22,1.0222065647670084,1.0578603966049116,1.1172912948641682
2016-12-23,1.0239935212456095,1.0589416112375822,1.1189272258576244
2016-12-27,1.0236331630593185,1.0632664697682648,1.1217033511798533
2016-12-28,1.0230962599174922,1.0537517810007633,1.1124330755502678
2016-12-29,1.0247833805984803,1.0539680239272977,1.112185207217926
2016-12-30,1.0236701232693388,1.045750792719001,1.1081201665675193
2017-01-03,1.0297865270973863,1.0550492385599681,1.116597263533611
2017-01-04,1.0348355210459685,1.058725368311048,1.1232401348403729
2017-01-05,1.042476106271053,1.0604553117233209,1.122347808843942
2017-01-06,1.0395924162783707,1.068240057078549,1.1263632758278803
2017-01-09,1.0420030689935662,1.068023814152015,1.1226452508427525
2017-01-10,1.0416635862240144,1.068240057078549,1.1226452508427525
2017-01-11,1.044887271199355,1.0732136443888338,1.1258179654967282
2017-01-12,1.0424200670410917,1.0706187292704243,1.122992266508031
2017-01-13,1.0411646951193514,1.073862373168436,1.1255700971643863
2017-01-17,1.0447269819834475,1.0697537575642877,1.1216042038469165
2017-01-18,1.0392485454970506,1.0725649156092312,1.1240828871703352
2017-01-19,1.033771547564041,1.0710512151234923,1.1199186991869918
2017-01-20,1.0346598934939533,1.0768897741399135,1.1240333135038667
2017-01-23,1.0384750276519206,1.0788359604787208,1.121108467182233
2017-01-24,1.038262039882176,1.0855394912012786,1.1282966488201467
2017-01-25,1.0362644903316984,1.0959191516749163,1.138062661114416
2017-01-26,1.0374622497747261,1.0928917507034386,1.1368728931191752
2017-01-27,1.038513196660379,1.097216609234121,1.1350882411263137
2017-01-30,1.0337200981554606,1.088350649246222,1.128048780487805
2017-01-31,1.0372489901262434,1.082944576082869,1.1279496331548682
2017-02-01,1.033163815678941,1.0911618072911655,1.1283957961530835
2017-02-02,1.0332908146614064,1.0889993780258242,1.129139401150109
2017-02-03,1.036658371670666,1.0961353946014503,1.1369224667856435
2017-02-06,1.038874750539782,1.0967841233810525,1.1348899464604403
2017-02-07,1.0427220089123153,1.1011089819117348,1.1349395201269086
2017-02-08,1.0505059028429977,1.1030551682505418,1.1364267301209598
2017-02-09,1.0475478182938658,1.1065150550750877,1.1431687487606583
2017-02-10,1.0493072835199733,1.1097586989730996,1.1476799524092802
2017-02-13,1.050518809200836,1.1147322862833844,1.153926234384295
2017-02-14,1.0488304958132637,1.1184084160344645,1.1585365853658536
2017-02-15,1.0491627473466132,1.1220845457855444,1.164584572674995
2017-02-16,1.051577298824896,1.1246794609039537,1.1635930993456276
2017-02-17,1.0555236075424808,1.1285718335815678,1.1654273250049574
2017-02-21,1.0577390500340405,1.1344103925979891,1.1723676383105295
2017-02-22,1.0581521692493485,1.135707850157194,1.1713265913146937
2017-02-23,1.060095489106533,1.1354916072306598,1.1721197699781876
2017-02-24,1.066662160705683,1.1380865223490695,1.1736069799722388
2017-02-27,1.0643369672707053,1.137437793569467,1.1754412056315686
2017-02-28,1.0648847846104634,1.132031720406114,1.1722684909775927
2017-03-01,1.0623595368558894,1.148033696969639,1.1886773745786239
2017-03-02,1.057106754089233,1.1404651945409447,1.1811917509418997
2017-03-03,1.0588189454149155,1.143060109659354,1.1819353559389252
2017-03-06,1.0547015562451911,1.1409253656832852,1.178415625619671
2017-03-07,1.0515278425969417,1.1405500071933024,1.1748958953004165
2017-03-08,1.047685854400319,1.1410367227275984,1.172714653975808
2017-03-09,1.0441060253630456,1.1398557007012526,1.1742018639698593
2017-03-10,1.0477673480649978,1.1456753612632868,1.1783164782867341
2017-03-13,1.0446810979612426,1.1467539484985187,1.1789113622843546
2017-03-14,1.045248930440616,1.1441653391339623,1.1744001586357327
2017-03-15,1.0561783605237576,1.1519311672276318,1.184562760261749
2017-03-16,1.052445463650312,1.1525783195687709,1.1822327979377354
2017-03-17,1.0526295369091936,1.1506368625453536,1.1750446162998216
2017-03-20,1.0543496837647097,1.1512969579333154,1.173755700971644
2017-03-21,1.0520986140907842,1.1348894889109682,1.1586853063652587
2017-03-22,1.055448871227052,1.1420081646634983,1.1614118580210193
2017-03-23,1.0541397446910117,1.138988120404849,1.16017251635931
2017-03-24,1.0556663891111584,1.1398509901930347,1.1593297640293476
2017-03-27,1.0575742972471895,1.1398509901930347,1.1581399960341068
2017-03-28,1.057774667262182,1.1480482531807967,1.16656751933373
2017-03-29,1.0614695349854808,1.1499897102042143,1.1676581399960342
2017-03-30,1.0587756020500156,1.1521468846746779,1.171376164981162
2017-03-31,1.0591279809632548,1.1499897102042143,1.1686496133254016
2017-04-03,1.0625171005469867,1.1489111229689823,1.1666170930001984
2017-04-04,1.059912076994244,1.149773992757168,1.1673606979972238
2017-04-05,1.0600184538738673,1.1450282089221477,1.1638905413444378
2017-04-06,1.0606787127240878,1.1452439263691943,1.1671624033313504
2017-04-07,1.057963203294522,1.1445967740280552,1.1659726353361095
2017-04-10,1.0607738484660352,1.1424395995575913,1.1666666666666667
2017-04-11,1.0652828386596844,1.1381252506166637,1.1652786040055523
2017-04-12,1.0659663619520652,1.1342423365698289,1.16017251635931
2017-04-13,1.0642496915900386,1.129712270181855,1.1526373190561174
2017-04-17,1.0672079914912085,1.140066707640081,1.162849494348602
2017-04-18,1.0727550352780972,1.1398509901930347,1.159379337695816
2017-04-19,1.0688077464929988,1.138988120404849,1.157247670037676
2017-04-20,1.0709692477052979,1.1493425578630752,1.1666666666666667
2017-04-21,1.069294566985579,1.146969665945565,1.1629486416815389
2017-04-24,1.072341255332737,1.1593278298576408,1.1757386476303786
2017-04-25,1.0687885152478303,1.1640822658591943,1.1825798136030141
2017-04-26,1.0714751165195702,1.1632843332212879,1.1818362086059886
2017-04-27,1.0717348959644777,1.1676943470651828,1.1828276819353558
2017-04-28,1.07180560982095,1.1706807013324583,1.1802498512790007
2017-05-01,1.0674066731759078,1.175130006030378,1.183224271267103
2017-05-02,1.070409194703375,1.1784222606024246,1.1836704342653184
2017-05-03,1.0701380468195458,1.1768855749632117,1.1822327979377354
2017-05-04,1.0680418260066573,1.174996057323046,1.1836208605988499
2017-05-05,1.0705853129434062,1.1786140120243775,1.1882807852468769
2017-05-08,1.0675127149896737,1.1811377541812977,1.1880824905810035
2017-05-09,1.0669896220615178,1.1822733878072236,1.1869918699186992
2017-05-10,1.0672891218960348,1.1854345817525804,1.1891235375768392
2017-05-11,1.0662262163704321,1.1842783888874526,1.186694427919889
2017-05-12,1.069484801535339,1.1886205204556561,1.184711481261154
2017-05-15,1.0708300372159858,1.1927136920029708,1.1912552052349792
2017-05-16,1.072417141239898,1.1979766680830342,1.1901645845726752
2017-05-17,1.0713215200320663,1.1782191174946284,1.1690462026571484
2017-05-18,1.0740333469754957,1.1836914087584687,1.173755700971644
2017-05-19,1.078709730901144,1.1895290058173442,1.1813900456077733
2017-05-22,1.0797819734568903,1.194658012111321,1.1873884592504462
2017-05-23,1.077134025619258,1.1933311148018688,1.19001586357327
2017-05-24,1.0815003969025412,1.1988650744500535,1.1927919888954988
2017-05-25,1.0841554638768574,1.2046399135331667,1.1984929605393615
2017-05-26,1.0850119552656836,1.2049175499188598,1.1982450922070196
2017-05-30,1.0873688786147662,1.2103098625950635,1.1972040452111838
2017-05-31,1.0886622719590515,1.2099676625310047,1.1969066032123736
2017-06-01,1.091641957292735,1.211228891039598,1.206424747174301
2017-06-02,1.1001400229608087,1.2233748180815773,1.210440214158239
2017-06-05,1.0961658116724424,1.2210646585686118,1.2095478881618085
2017-06-06,1.0976402042681905,1.2222272777643028,1.2056811421772755
2017-06-07,1.095847018243736,1.2222976883034962,1.207911957168352
2017-06-08,1.0945820102961763,1.2227296412210538,1.2085068411659727
2017-06-09,1.0929165312822924,1.2035638402723186,1.206672615506643
2017-06-12,1.0926251539925294,1.199026540849296,1.206424747174301
2017-06-13,1.0952453162893685,1.204432445804104,1.2123240134840374
2017-06-14,1.1034970506024442,1.2079229040831578,1.2107872298235178
2017-06-15,1.1015717136249217,1.2038447747157974,1.2084572674995042
2017-06-16,1.1003067531403032,1.2004613043033048,1.202855443188578
2017-06-19,1.1038140702639978,1.2105545930555657,1.2128693238151893
2017-06-20,1.1055018269799273,1.2089701585656139,1.2046896688479078
2017-06-21,1.1065624812398482,1.214019873013007,1.2043922268490976
2017-06-22,1.1076053840681312,1.2153363059848838,1.2038469165179457
2017-06-23,1.107957178263442,1.2197062627140574,1.2052845528455285
2017-06-26,1.110508849035157,1.218162073654681,1.2060777315090223
2017-06-27,1.100014569644775,1.2012800266019803,1.1963612928812215
2017-06-28,1.1026999864384566,1.207821378804684,1.20706920483839
2017-06-29,1.0932470306405504,1.191321810385224,1.1964604402141583
2017-06-30,1.0928610484010077,1.189488692588209,1.1986912552052351
2017-07-03,1.0906192248755444,1.182002919803785,1.2007237755304383
2017-07-05,1.0919266557880067,1.1892786810413856,1.2034999008526672
2017-07-06,1.0824526401863854,1.1788316861761619,1.1924945468966885
2017-07-07,1.0822114546202868,1.1844059497580446,1.2002280388657547
2017-07-10,1.0836035590135429,1.1903666019404275,1.2015169541939321
2017-07-11,1.084235338943982,1.1927347483923232,1.2006246281975015
2017-07-12,1.0920252172933353,1.2054112256743734,1.209647035494745
2017-07-13,1.0891517394222543,1.2039338977206206,1.2116795558199485
2017-07-14,1.0922016958951668,1.2110606351624065,1.217330953797343
2017-07-17,1.0937698180106654,1.2123978455611393,1.2171822327979378
2017-07-18,1.0992043232909077,1.219755219963809,1.2178266904620265
2017-07-19,1.1021734960969471,1.2238957551755758,1.2244199881023201
2017-07-20,1.104119179786157,1.2268033794144833,1.224965298433472
2017-07-21,1.1061981406013712,1.2277161959965335,1.223874677771168
2017-07-24,1.1037420072486959,1.2280827819753466,1.2235772357723578
2017-07-25,1.0972008549493422,1.221134089020521,1.2265516557604599
2017-07-26,1.0981817988838258,1.2248966305584699,1.2266012294269284
2017-07-27,1.0947854929225285,1.2197662604999424,1.2254610350981558
2017-07-28,1.0977059458366807,1.2213625128310281,1.224023398770573
2017-07-31,1.0981371488983624,1.2175342631375652,1.2233293674400159
2017-08-01,1.1021311528345907,1.2236291118817648,1.2260559190957763
2017-08-02,1.1027113798920116,1.2262589368474754,1.2266508030933967
2017-08-03,1.1078856500074192,1.2279104952697484,1.224271267102915
2017-08-04,1.1037348527370736,1.226911485709251,1.2265020820939916
2017-08-07,1.1053460860700828,1.2327146341853075,1.228782470751537
2017-08-08,1.1019461763867293,1.2302707960401271,1.225758477096966
2017-08-09,1.1051775302211626,1.2316292251609735,1.2257089034304978
2017-08-10,1.1031182086244158,1.2168052957254065,1.208407693833036
2017-08-11,1.1041495524872205,1.2230579106166242,1.2101923458258974
2017-08-14,1.1060759305518635,1.2345507756721037,1.2221891731112433
2017-08-15,1.103485483641907,1.2342577449634848,1.2220404521118382
2017-08-16,1.1065649239143172,1.2381551173157077,1.2241721197699782
2017-08-17,1.1031634097790803,1.2243204394279594,1.205086258179655
2017-08-18,1.1022328491486029,1.2233435957491707,1.2032024588538568
2017-08-21,1.1040807653402418,1.2238035242994136,1.204144358516756
2017-08-22,1.1071436314456393,1.2360784637001487,1.2167360697997225
2017-08-23,1.1093450684591406,1.2360475456782127,1.2123735871505057
2017-08-24,1.1059491078377972,1.234070800364976,1.2095478881618085
2017-08-25,1.1094391668419479,1.2351499339928256,1.2123735871505057
2017-08-28,1.109101908322123,1.2365108616740663,1.212423160816974
2017-08-29,1.1115590448523411,1.2414255395499705,1.2138112234780885
2017-08-30,1.1139318201534805,1.2474318629230459,1.2195617687884195
2017-08-31,1.118889165924098,1.2537069806066832,1.2268986714257386
2017-09-01,1.1140697289272141,1.249124210588114,1.2286337497521318
2017-09-05,1.1190973490629132,1.2470923274319095,1.2198096371207614
2017-09-06,1.1174933457957457,1.2456136780209786,1.2239738251041048
2017-09-07,1.1232330744939527,1.2523639571386274,1.2238251041046997
2017-09-08,1.1213485172214999,1.2442997925296937,1.222387467777117
2017-09-11,1.1205503856722039,1.251071216649448,1.2354253420582986
2017-09-12,1.119461377618717,1.2508635686182734,1.239589530041642
2017-09-13,1.117506091869579,1.248088488574417,1.2401844140392624
2017-09-14,1.1196446937959486,1.2469763324818326,1.2397878247075154
2017-09-15,1.1178657683096167,1.2475650195119246,1.235326194725362
2017-09-18,1.11581745627536,1.2462132819780973,1.2379535990481856
2017-09-19,1.1149956642953385,1.2492133523265614,1.239192940709895
2017-09-20,1.115596104867184,1.245884901203526,1.2396391037081103
2017-09-21,1.113797045975993,1.2408884089861982,1.2363176680547292
2017-09-22,1.115508852536527,1.2423781886769303,1.2365655363870711
2017-09-25,1.1178918359619272,1.2342469066252835,1.2340372793971843
2017-09-26,1.1172070189095036,1.2367766610833464,1.2347808843942099
2017-09-27,1.1108925797100642,1.2402793568709138,1.239589530041642
2017-09-28,1.109896975653491,1.2402615959944052,1.241076740035693
2017-09-29,1.1130911082321122,1.2470677094679026,1.2454392226849098
2017-10-02,1.1134262075564079,1.2474640485548891,1.2508427523299623
2017-10-03,1.1151640459228473,1.250022828222467,1.2535197303192545
2017-10-04,1.1158787483846158,1.2493917232697929,1.2550069403133055
2017-10-05,1.1171500986517215,1.2576487320671137,1.2624429902835614
2017-10-06,1.1149493670921469,1.258318392917137,1.2610053539559787
2017-10-09,1.1157406342981964,1.2616600833230538,1.258923259964307
2017-10-10,1.1181225303573925,1.263101957631207,1.2622446956176878
2017-10-11,1.120077704352315,1.266887923544716,1.264227642276423
2017-10-12,1.1215718397645653,1.265747919203086,1.2623438429506246
2017-10-13,1.1262344063573488,1.2725542920032986,1.2638806266111442
2017-10-16,1.126609528139679,1.2758344833215753,1.2655661312710689
2017-10-17,1.1277159381679598,1.2762294076597331,1.2664584572674995
2017-10-18,1.1246504302534768,1.2765683862863557,1.2676977989292089
2017-10-19,1.1257738997364926,1.2742581114093516,1.2680448145944874
2017-10-20,1.1229110722481166,1.2774815862382027,1.2745885385683127
2017-10-23,1.1216288822440985,1.273275220849247,1.2696311719214755
2017-10-24,1.1192703716675985,1.274281575655255,1.271861986912552
2017-10-25,1.1138222030660028,1.2675650667266103,1.2655661312710689
2017-10-26,1.1127601491839463,1.2706821337162064,1.267202062264525
2017-10-27,1.121016116045579,1.2991468578746261,1.2775629585564148
2017-10-30,1.1240973677497543,1.3040116760275746,1.2728038865754512
2017-10-31,1.1251721134341113,1.3085617472326736,1.2747868332341858
2017-11-01,1.127211793120292,1.3093528825501715,1.2764723378941107
2017-11-02,1.129855465610551,1.3110337773195533,1.2769680745587944
2017-11-03,1.133283838622741,1.3200343852635437,1.2812314098750743
2017-11-06,1.1362497244036873,1.3235399787550848,1.2832143565338094
2017-11-07,1.138173295648896,1.3256129711631865,1.2823220305373786
2017-11-08,1.1379382826900935,1.3299027541231492,1.284503271861987
2017-11-09,1.1342421908983522,1.3213040213841607,1.27984334721396
2017-11-10,1.1257223561885505,1.3154579956338652,1.2794467578822128
2017-11-13,1.1274028531642204,1.3158297256294753,1.280636525877454
2017-11-14,1.129728316159429,1.316006830980323,1.2776621058893516
2017-11-15,1.132734164819586,1.3122084002353136,1.2712671029149316
2017-11-16,1.132955188608229,1.3231916302712055,1.2820741622050367
2017-11-17,1.135291555506643,1.3192245570633006,1.2783065635534405
2017-11-20,1.1360869995276341,1.3226812977422175,1.2804878048780488
2017-11-21,1.1416846754976702,1.3338956396817354,1.2888657545112037
2017-11-22,1.142925028357685,1.3333049528932448,1.2877255601824311
2017-11-24,1.1427965988407198,1.3376743386169425,1.2906999801705334
2017-11-27,1.1417215311902698,1.3371600576910516,1.2900555225064447
2017-11-28,1.148483488893673,1.3408207448780718,1.3031429704540949
2017-11-29,1.1426884931729733,1.3156351752659001,1.3023497917906008
2017-11-30,1.1460600617423982,1.3229326842790972,1.3137517350783263
2017-12-01,1.1511054851887708,1.3220411835736372,1.311025183422566
2017-12-04,1.1506408419046554,1.3072068367706005,1.309438826095578
2017-12-05,1.1512252864578072,1.3094066320924038,1.3047293277810827
2017-12-06,1.1532453664184208,1.316658337917237,1.3049771961134247
2017-12-07,1.1508158844592624,1.3194132320819183,1.3090918104302993
2017-12-08,1.1541301784040714,1.3238665659769342,1.316230418401745
2017-12-11,1.1548215458752285,1.3309143201592604,1.3201963117192148
2017-12-12,1.1556706716613896,1.3308005058340997,1.3225262740432282
2017-12-13,1.1597427904509836,1.3335266321554704,1.322377553043823
2017-12-14,1.1596063356563666,1.3332284575900453,1.3169740233987708
2017-12-15,1.1636228818347656,1.3414316952318903,1.3211877850485823
2017-12-18,1.1625763003890695,1.3466760270249196,1.329565734681737
2017-12-19,1.1531375407979314,1.3363533594870338,1.3244596470354948
2017-12-20,1.1468349488916727,1.33218049301211,1.3237656157049373
2017-12-21,1.1500812398548241,1.3320605373388967,1.326492167360698
2017-12-22,1.1506563556554796,1.3319717603630665,1.3261451516954195
2017-12-26,1.1515008517473195,1.3263708917172397,1.3245587943684314
2017-12-27,1.1587575479286214,1.3313428757480519,1.3252032520325203
2017-12-28,1.1595695977032079,1.3328744660188165,1.3279298036882807
2017-12-29,1.158074409720785,1.3279945711228032,1.3229228633749752
2018-01-02,1.1567830142398714,1.3355417963782463,1.3323914336704341
2018-01-03,1.1632770471126526,1.34504543774364,1.3408189569700577
2018-01-04,1.1658363223826835,1.3498972302999046,1.346470354947452
2018-01-05,1.168492584372748,1.3587047045491525,1.3554431885782274
2018-01-08,1.169340059480747,1.362043120793356,1.357921871901646
2018-01-09,1.163802569935609,1.357042412714168,1.360995439222685
2018-01-10,1.1621886752451893,1.3535334070648493,1.3589133452310134
2018-01-11,1.1690156012554633,1.3600249683055723,1.3688280785246878
2018-01-12,1.1741091054968604,1.367059769790708,1.3777513384889948
2018-01-16,1.1741385466161565,1.3637649253176731,1.3730418401744995
2018-01-17,1.1795319538286644,1.3782647204697298,1.3861292881221496
2018-01-18,1.173480016730672,1.3767297957410907,1.383799325798136
2018-01-19,1.1736026414338823,1.3788435717067056,1.3900951814396194
2018-01-22,1.1793743226419986,1.3897406578963927,1.401397977394408
2018-01-23,1.1830320212283607,1.3947680167196261,1.4043723973825106
2018-01-24,1.1799020306368941,1.3878921359122876,1.4038270870513583
2018-01-25,1.1845263981045222,1.3885090485458382,1.404421971048979
2018-01-26,1.1901105625140893,1.4045237020615065,1.4206821336506048
2018-01-29,1.1820492183694982,1.3934994989857736,1.4112631370216142
2018-01-30,1.172194483356902,1.3808824875186136,1.3967876264128494
2018-01-31,1.1755473464645372,1.3872196307753488,1.3974816577434066
2018-02-01,1.1662930631331727,1.3839090841760713,1.3958953004164187
2018-02-02,1.1472738471691726,1.3511032472067979,1.3655066428713067
2018-02-05,1.1247183765448887,1.2969964078158849,1.3083977790997423
2018-02-06,1.1342787619420531,1.3291682127322317,1.3341760856632956
2018-02-07,1.1261258790540913,1.315239215435209,1.3269383303589135
2018-02-08,1.1016117134922239,1.2641358834904668,1.2771663692246678
2018-02-09,1.1079978675290414,1.290165693471161,1.296351378147928
2018-02-12,1.1188399159897953,1.3129464372297601,1.3153876660717825
2018-02-13,1.1226827035467342,1.3161963319337737,1.3186595280586952
2018-02-14,1.12467227754265,1.339792804377822,1.3364564743208407
2018-02-15,1.1340036731700887,1.3646166803577668,1.3535098155859606
2018-02-16,1.1371082931776348,1.3628022346285777,1.3539064049177079
2018-02-20,1.1310018068357197,1.363464417680897,1.345429307951616
2018-02-21,1.1214676622909467,1.3548553243060508,1.338736862978386
2018-02-22,1.123825443557585,1.3564852689099847,1.3404719413047788
2018-02-23,1.1379811002449762,1.3844910244735502,1.3618381915526472
2018-02-26,1.1451688504147672,1.4061836673514638,1.3776521911560577
2018-02-27,1.1368130873038425,1.391992220929025,1.360450128891533
2018-02-28,1.1341012763056049,1.382058207420529,1.3466686496133253
2018-03-01,1.1279146901700317,1.3591491542134373,1.3270870513583184
2018-03-02,1.1266902263410195,1.3721241953850067,1.3339282173309537
2018-03-05,1.1321461932069854,1.386113050213843,1.3493456276026174
2018-03-06,1.1341616131238015,1.389154105611416,1.352766210588935
2018-03-07,1.1333540377839233,1.3968581126186017,1.3522704739242513
2018-03-08,1.1393310663262646,1.4029402234137478,1.3588141978980766
2018-03-09,1.146296594844429,1.4294987738858866,1.38246083680349
2018-03-12,1.1486873852248203,1.4339589884689938,1.3807257584770969
2018-03-13,1.1475603280597788,1.4175372893220988,1.3718024985127901
2018-03-14,1.1492825323326112,1.4163208671630694,1.3647630378742812
2018-03-15,1.1486259509373324,1.417131815269089,1.36327582788023
2018-03-16,1.1449199640555108,1.4112524415004475,1.3593099345627602
2018-03-19,1.1350685532603422,1.3832747318427747,1.3409181043029943
2018-03-20,1.1339116058241123,1.38266652076326,1.3431984929605394
2018-03-21,1.133359567885077,1.3743543026765601,1.340620662304184
2018-03-22,1.1238414739171791,1.3388753230382067,1.3071088637715647
2018-03-23,1.110878295446362,1.3031936063733482,1.2792484632163394
2018-03-26,1.124298318939941,1.352661440840538,1.3142474717430102
2018-03-27,1.120431336101531,1.3092757171684943,1.2918897481657745
2018-03-28,1.1201943735908177,1.300558025028785,1.2880725758477096
2018-03-29,1.1301646754116654,1.326305627394904,1.3045310331152091
2018-04-02,1.1177956971640857,1.2946786512601434,1.2763731905611742
2018-04-03,1.1207236435334038,1.3074510839299507,1.2927325004957366
2018-04-04,1.125607439928093,1.3256974163153898,1.3065635534404125
2018-04-05,1.125908653848165,1.3311713160310212,1.3168748760658338
2018-04-06,1.1193968117960136,1.298530654763736,1.2875272655165577
2018-04-09,1.1230547450391923,1.3086675060889799,1.2938726948245092
2018-04-10,1.1308301301013803,1.3409026933032553,1.3144457664088836
2018-04-11,1.1299413665101117,1.332995949269565,1.3075550267697797
2018-04-12,1.1303323863827377,1.3490121743634507,1.3183125123934167
2018-04-13,1.1300268474782333,1.3445519597803433,1.3144457664088836
2018-04-16,1.1347989102402227,1.354891548132092,1.3252528256989886
2018-04-17,1.1423562524363036,1.3800309394186967,1.339430894308943
2018-04-18,1.1381428937479094,1.3763816729416092,1.3404223676383105
2018-04-19,1.130330124050303,1.3611763959537433,1.3329863176680548
2018-04-20,1.121474203217602,1.3423218524887897,1.321683521713266
2018-04-23,1.121536047880023,1.3374561638526727,1.3214852270473925
2018-04-24,1.1115159944352118,1.314141405804612,1.303688280785247
2018-04-25,1.1090779318215116,1.314344142831117,1.306910569105691
2018-04-26,1.1185656459819924,1.3382671119586926,1.3201963117192148
2018-04-27,1.1234709761197963,1.335834267640634,1.3214356533809242
2018-04-30,1.1202293931245215,1.3271165755009242,1.3112730517549078
