,minVol,maxSharpe,SPY
2019-06-18,1.3049788055090792,1.4448049413695838,1.4495340075351972
2019-06-19,1.3072182425741823,1.4484506371259396,1.4528058695221098
2019-06-20,1.313755590786476,1.460972422400323,1.4666864961332542
2019-06-21,1.3014298376683873,1.446933539238502,1.4574657941701368
2019-06-24,1.3072890653628193,1.4537138009811963,1.4556811421772753
2019-06-25,1.3055959003169137,1.4426242483345175,1.4414039262343843
2019-06-26,1.299640889337351,1.4457812750494006,1.4399662899068018
2019-06-27,1.3072510261937431,1.452732663116562,1.4450723775530439
2019-06-28,1.3089563115577632,1.4521477029488672,1.4525084275232996
2019-07-01,1.3092927301756787,1.459602084008383,1.4656950228038867
2019-07-02,1.3171158808513654,1.4674080617373586,1.4695121951219512
2019-07-03,1.3268936574876233,1.478242599336006,1.4812611540749554
2019-07-05,1.314768955095234,1.4665005325626936,1.4795756494150307
2019-07-08,1.313468198067291,1.4625066576121888,1.4714455681142178
2019-07-09,1.313703674538726,1.4645498592399449,1.4732797937735476
2019-07-10,1.3110988953532,1.4654109261352497,1.4803192544120565
2019-07-11,1.3006458569218868,1.4572205750760574,1.4837894110648424
2019-07-12,1.3036270727302706,1.4629855724836207,1.490432282371604
2019-07-15,1.308701553173261,1.4696411277178958,1.490928019036288
2019-07-16,1.3045883189989442,1.4606152471981368,1.485772357723577
2019-07-17,1.3108792799264248,1.4666458786050092,1.476006345429308
2019-07-18,1.3125953393876844,1.4721456118360061,1.4814098750743605
2019-07-19,1.3080648412603693,1.4672448389609891,1.4731806464406108
2019-07-22,1.3172095867574614,1.4841557040029238,1.4767995240928018
2019-07-23,1.3255497659398665,1.492338380636118,1.487358715050565
2019-07-24,1.3341559905123004,1.5047033142151671,1.4943486020226056
2019-07-25,1.3282284479204742,1.4985208474256426,1.48720999405116
2019-07-26,1.3341285721375573,1.5017939180789206,1.4971743010113028
2019-07-29,1.332509919354642,1.5008847317863434,1.4944477493555421
2019-07-30,1.3265963405969796,1.4912473570850255,1.490779298036883
2019-07-31,1.3093104473621953,1.4686995370291123,1.4744695617687884
2019-08-01,1.3002866317007824,1.4612442094299798,1.46162998215348
2019-08-02,1.284792968729684,1.4374235285644588,1.4506246281975015
2019-08-05,1.238656783665681,1.3774172332543675,1.406999801705334
2019-08-06,1.2576433085358771,1.4003287278273115,1.4267301209597463
2019-08-07,1.2619341641072983,1.409056916236052,1.4275728732897086
2019-08-08,1.2897846675618463,1.4436059953539833,1.4555819948443387
2019-08-09,1.2780811837641335,1.4272406420875947,1.4456672615506643
2019-08-12,1.2900900012729533,1.4388539414476929,1.4280686099543922
2019-08-13,1.2941607609685304,1.4492531046371016,1.450277612532223
2019-08-14,1.2999328848910066,1.4530198142268784,1.407396391037081
2019-08-15,1.3105651479554021,1.4621414899697234,1.4111144160222089
2019-08-16,1.310415208229177,1.4652109033469494,1.4319353559389254
2019-08-19,1.3038901249037034,1.4592565860277176,1.4491869918699187
2019-08-20,1.309070897289494,1.4665645155388556,1.4380824905810032
2019-08-21,1.3072006837316097,1.4661674475455806,1.4497818758675391
2019-08-22,1.3014488328974174,1.4586012772820462,1.4493357128693238
2019-08-23,1.3034417912810272,1.4575109782868911,1.4121058893515765
2019-08-26,1.3051867923789817,1.4604563237471755,1.4277215942891137
2019-08-27,1.316306969922529,1.4745828313290135,1.4221197699781876
2019-08-28,1.320700378315177,1.4762856128381499,1.4321336506047986
2019-08-29,1.323490720825821,1.4812796394197068,1.4504263335316279
2019-08-30,1.32351259821078,1.4814197185212048,1.4497818758675391
2019-09-03,1.3203475097449189,1.4746020098984958,1.4413047789014477
2019-09-04,1.3269625265651852,1.484885487347885,1.4576640888360104
2019-09-05,1.3175877614457252,1.4783888902059945,1.476402934761055
2019-09-06,1.3239816144803704,1.4847577248196147,1.4775431290898275
2019-09-09,1.3090193613074428,1.4637679452063554,1.478286734086853
2019-09-10,1.2940851033421543,1.4445478814853017,1.4779397184215743
2019-09-11,1.2958554687928483,1.4482083224352755,1.4884493357128694
2019-09-12,1.2919586152649831,1.444835262676171,1.49360499702558
2019-09-13,1.2738247199862238,1.4211246672975046,1.4926135236962124
2019-09-16,1.2827278254796548,1.4298261576573292,1.488003172714654
2019-09-17,1.2883368799739319,1.4367423327205255,1.4917707713662502
2019-09-18,1.2920971786577,1.4401081705304015,1.492663097362681
2019-09-19,1.2945401544966442,1.4439427177924304,1.492563950029744
2019-09-20,1.3010505510766481,1.4454536387684753,1.4786833234185999
2019-09-23,1.3007644183462517,1.4470470016792762,1.4783363077533214
2019-09-24,1.306986912637584,1.4520635798103363,1.4667360697997225
2019-09-25,1.2976779166667536,1.4460463822484777,1.4754114614316876
2019-09-26,1.3019880706160798,1.4523113494647522,1.4723378941106484
2019-09-27,1.3014569176364854,1.4468015510640209,1.4644061074757089
2019-09-30,1.3056825731414237,1.454432558223017,1.4711976997818759
2019-10-01,1.3010809430109063,1.4508976941636849,1.4536981955185406
2019-10-02,1.2947471591675082,1.4436875770262712,1.428019036287924
2019-10-03,1.306120314056588,1.4584393390276833,1.4397184215744598
2019-10-04,1.3186839722265584,1.4738629863604513,1.45920087249653
2019-10-07,1.3096404322774007,1.4635818290585458,1.4529050168550466
2019-10-08,1.3045804434541135,1.4575957254892984,1.4303489986119373
2019-10-09,1.304322888609784,1.459009092138444,1.443932183224271
2019-10-10,1.295063437359307,1.4475318711906562,1.4536981955185406
2019-10-11,1.2896361720317684,1.441842333281664,1.4687685901249254
2019-10-14,1.2950765592642728,1.447985121623341,1.4671326591314693
2019-10-15,1.2897707259977198,1.443248819276525,1.4816577434067024
2019-10-16,1.290016677047014,1.4405300247692887,1.4792782074162203
2019-10-17,1.2894038389602347,1.437290542167159,1.483640690065437
2019-10-18,1.287352661037476,1.432058667356968,1.4771465397580807
2019-10-21,1.2986375263196457,1.4474571476511289,1.4871604203846918
2019-10-22,1.2877825418399504,1.4279878047504657,1.4823022010707911
2019-10-23,1.290214665250782,1.4292267629350532,1.4866151100535396
2019-10-24,1.3006957176484075,1.4501120580466738,1.4890442197104898
2019-10-25,1.31121732851207,1.4676344666572707,1.4951417806860996
2019-10-28,1.3232145817666527,1.4862188394260858,1.5035693039857227
2019-10-29,1.317030149790891,1.472767293421991,1.5031231409875074
2019-10-30,1.3230860204883657,1.481793988766844,1.507733491969066
2019-10-31,1.320929075349475,1.4809090186349958,1.5037180249851279
2019-11-01,1.3349411958424728,1.4986084212719626,1.5176482252627403
2019-11-04,1.3410915472318583,1.5063961584322278,1.5237457862383503
2019-11-05,1.3395619593897514,1.5046262181685313,1.5220602815784254
2019-11-06,1.3393995092853777,1.5039182420630524,1.5224072972437042
2019-11-07,1.3470353627432692,1.51577684182982,1.5277612532222884
2019-11-08,1.3524712894578228,1.5242725550955643,1.5315288518738845
2019-11-11,1.3514939343605044,1.5249805312010427,1.5286040055522507
2019-11-12,1.3551928551210801,1.530113357965763,1.5318262938726948
2019-11-13,1.3569013649085564,1.5334762444667867,1.5323220305373786
2019-11-14,1.357106011579306,1.53170630420309,1.5345528455284554
2019-11-15,1.367504874298822,1.5440958860489666,1.5456573468173707
2019-11-18,1.3700470386968069,1.548697730734578,1.546797541146143
2019-11-19,1.3711803512621676,1.5517066291828625,1.546351378147928
2019-11-20,1.364486124987748,1.5423259457852703,1.5406008328375966
2019-11-21,1.3599435782142322,1.534538208625005,1.538122149514178
2019-11-22,1.3605930374536463,1.5325912743349388,1.5415427325004956
2019-11-25,1.3757646885137167,1.5548925216575167,1.5534899861193734
2019-11-26,1.377949633592181,1.5563084738684743,1.5570097164386276
2019-11-27,1.3848601045011384,1.5649811811605876,1.5639500297442
2019-11-29,1.380256036225516,1.5603793364749763,1.5581499107674004
2019-12-02,1.3645300931233497,1.5380780891523986,1.544913741820345
2019-12-03,1.3539091260055323,1.524449549121934,1.5345528455284554
2019-12-04,1.360836992276091,1.5306443400448724,1.5440214158239143
2019-12-05,1.3645781109003363,1.5363081488887014,1.546797541146143
2019-12-06,1.3783562135822054,1.5532995754201893,1.5609260360896293
2019-12-09,1.3725769571270188,1.5451578502071845,1.5560182431092604
2019-12-10,1.372361982020821,1.5463968083917723,1.5542831647828672
2019-12-11,1.3789435102150545,1.5568394559475824,1.5586952210985525
2019-12-12,1.3922542591095897,1.573476894426331,1.5721296847114812
2019-12-13,1.397291291480476,1.583919541982141,1.5730715843743803
2019-12-16,1.4083365877164928,1.5980790640917144,1.5838786436644854
2019-12-17,1.4068530835353472,1.5943621895379512,1.5842256593297641
