date,2021_11_03__10_27_11_lr_1e-06_epoch_50000,2021_11_03__10_27_11_lr_1e-05_epoch_50000,2021_11_03__10_27_11_lr_0.0001_epoch_50000,2021_11_03__10_27_11_lr_0.001_epoch_50000,2021_11_03__10_27_11_lr_0.01_epoch_50000
2017-01-20,1.0742791436954715,1.2461371705029192,1.1254710077797383,1.0166955399161557,1.1913053920979935
2017-01-27,1.0790238770032983,1.245296482988874,1.1438506754471087,1.0332988340155926,1.2107601777350774
2017-02-03,1.076643397412678,1.242323381692227,1.1432607108059338,1.0327658887728948,1.210135703134381
2017-02-10,1.08921455836583,1.2554777711416718,1.1578736811488806,1.045966532476645,1.2256034586285565
2017-02-17,1.097332701799044,1.2654224515067152,1.177024841039326,1.0632667549703794,1.2458748648973206
2017-02-24,1.1087179223864774,1.2780388502587492,1.1919554724105688,1.0767543691894284,1.2616788759457171
2017-03-03,1.110091222699883,1.2847889686889609,1.199597312331378,1.0776428628632373,1.26643449021256
2017-03-10,1.1021919734891161,1.280302479714461,1.1953533052616174,1.0672101174265212,1.269797045754772
2017-03-17,1.105933306320156,1.2844772329356005,1.1987302373209114,1.0702250327085316,1.2795484568271869
2017-03-24,1.1080127213867188,1.2805480173146242,1.1905874941554349,1.0629552006171443,1.270856731115646
2017-03-31,1.1135409801550147,1.2862294381735229,1.1944861855851436,1.0691000448752233,1.2782034346103022
2017-04-07,1.1140412600143352,1.2868971427590266,1.1931396524570481,1.067894700768107,1.2767623393779255
2017-04-14,1.1137161643884927,1.2872329097297297,1.1821303029794497,1.0580410126924313,1.2649813858532466
2017-04-21,1.1207348115313607,1.295392109051196,1.1893239757777583,1.0644795591312775,1.272679236219525
2017-04-28,1.1281248313489087,1.2933313476885282,1.2143727709194505,1.08689895952364,1.29948360754173
2017-05-05,1.1322878509515897,1.2976777182587678,1.2311168579944516,1.1018854045887856,1.3174012249309457
2017-05-12,1.1350999320882413,1.3001656179745316,1.2432821330218076,1.1127736796897358,1.330419118530081
2017-05-19,1.1393382803516368,1.300791783044045,1.2414061611926759,1.111970116951658,1.3294583883751632
2017-05-26,1.1498929155862403,1.3135123776561528,1.2542966606671515,1.1235165798711162,1.3462711660862237
2017-06-02,1.1622977131282837,1.3246657426645154,1.2641312676833492,1.1323257750046962,1.3630959529242204
2017-06-09,1.1666990559708676,1.3300434170427293,1.2693025775978268,1.1369578948299035,1.3697129818662164
2017-06-16,1.1583511824653872,1.3278564440758243,1.269834037155788,1.1374339414013603,1.3374324486609803
2017-06-23,1.1665246288844338,1.34138170037868,1.2764386075154377,1.1433576509589782,1.344397742284134
2017-06-30,1.156689971570559,1.331150247883398,1.2603391790825527,1.1289364821738812,1.3274408550498362
2017-07-07,1.142566541777214,1.3064378904529288,1.2585598913648384,1.1273427026513037,1.3126576197910396
2017-07-14,1.1543675527549413,1.3061690440040503,1.2679245633687104,1.1357310159280276,1.3469917137024123
2017-07-21,1.1721927986689211,1.3238411049117047,1.282086028476816,1.1484160096720515,1.375909691365436
2017-07-28,1.172280825241463,1.3207396370145275,1.285852707660594,1.1517899756789118,1.3823465834033848
2017-08-04,1.1746609169422257,1.3264070730403297,1.285977569953981,1.1519018198559348,1.3801369040470741
2017-08-11,1.1757637130345424,1.3310006311738123,1.2801090421648897,1.1466451435358542,1.3810495976942458
2017-08-18,1.177864022089601,1.3342969081825045,1.2754579217363038,1.142478947941748,1.3862375405308016
2017-08-25,1.1795662998629606,1.3404460422968478,1.2709420691961617,1.138434063954437,1.3840278611744907
2017-09-01,1.189309909460995,1.3479339553009826,1.280629434494135,1.1535262756435352,1.4024738801489116
2017-09-08,1.1935194279242465,1.3553670161005964,1.2781183548981423,1.151264343211675,1.3997237900804596
2017-09-15,1.1946844551627984,1.344962539060367,1.2904548754184644,1.1623764566869708,1.41323405788399
2017-09-22,1.1908817034567787,1.3428192802980052,1.290319140038839,1.1622553407655936,1.4106400864657123
2017-09-29,1.1876916398482225,1.342767033326715,1.2914145750758312,1.1632420542010253,1.4041071214122716
2017-10-06,1.1955934604212615,1.3607481755555093,1.3097372763461057,1.1797462327012207,1.4296625435330832
2017-10-13,1.2046011754388752,1.3678178138134824,1.3157415005076198,1.1851545393614653,1.4474840879068072
2017-10-20,1.2121631271616684,1.3751875069634047,1.3221487620913297,1.1909258820970103,1.4607902005524178
2017-10-27,1.2085826056692328,1.3771814553366906,1.3241226120308192,1.1927038280042503,1.4693406989311852
2017-11-03,1.2297236480896565,1.3864686629458127,1.3304678678572945,1.198419319035903,1.5134862495496553
2017-11-10,1.2391169847741155,1.3929531512358337,1.3361103917684733,1.2035018240901085,1.5290020415515764
2017-11-17,1.235041372108695,1.3886013777745758,1.3320696832523322,1.1998621547197894,1.5218926384051852
2017-11-24,1.2470710168772443,1.3987068072241,1.3414041332935907,1.20827016330992,1.5401104839678128
2017-12-01,1.2481673555447788,1.415738960367985,1.3592488735178123,1.2243438182592783,1.5363996637444433
