date,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sharpe,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sharpe,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sharpe,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sortino,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sortino,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sortino
2015-06-03,1.0089930745554774,1.0003877844960853,1.0117229719511938,1.0125016882025526,1.0261729199411078,1.0000020065579043
2015-06-04,1.007356369802875,0.9977254623717777,1.0102783252112009,1.0111869812773486,1.0263932274144822,0.9971781191826342
2015-06-05,1.002980205893624,0.9948026130737764,1.0057304191196341,1.0065173853410245,1.019529792289152,0.9944073342017039
2015-06-08,0.9983966370733043,0.9896939735342871,1.0011312634833884,1.0020014371763815,1.015541831665679,0.9892020711822093
2015-06-09,0.9909039228592414,0.9830322615791388,0.9935170777274464,0.9944536032713562,1.0062984818798006,0.9825609679596932
2015-06-10,0.9881398781168299,0.9799886320611552,0.9907215905787987,0.9917597990144917,1.0037685535190182,0.9794376498539937
2015-06-11,0.9971959811348812,0.9875812033130519,1.0001349493340157,1.001282963108925,1.0160228549021852,0.986814184478906
2015-06-12,1.0028423845306491,0.9944116781741843,1.0055980398401518,1.006687775983166,1.0192127927602987,0.993762680638293
2015-06-15,0.9961585263383865,0.9884220124063235,0.9989005236097263,0.9999491031611826,1.0114246707667334,0.9878616755029476
2015-06-16,0.9922667724981141,0.9850764983373215,0.9949478096264184,0.9959769291089959,1.006466634542188,0.984576995716915
2015-06-17,0.9987184812707697,0.9915347878970143,1.00142166123207,1.002421743074061,1.013020383235363,0.9910648142503118
2015-06-18,0.997805270452909,0.9901535982009378,1.0005552613007371,1.0016381460490955,1.0128019672570887,0.9895793985820518
2015-06-19,1.0041742147223645,0.9957041951646599,1.0070648347778532,1.0083109569566193,1.020566362997969,0.9949608739532911
2015-06-22,0.9979646988387886,0.9913265272256981,1.0006713694813516,1.0018081252758069,1.0113543234669988,0.9908961474058333
2015-06-23,0.999203207041744,0.9908309990616119,1.0021968963153292,1.0034318127459325,1.0160626270854214,0.9903372083006066
2015-06-24,0.998485779758869,0.9897503326627648,1.0015551337007949,1.002826940136176,1.0160615918293279,0.9892267214468837
2015-06-25,0.9959071010431186,0.9877706244145221,0.9987366329089761,0.9998674155591011,1.0122250363101142,0.987318184176196
2015-06-26,0.9931018509413928,0.9849065144947198,0.9959353427925371,0.9970645142224559,1.0095909681447137,0.9844601224198399
2015-06-29,0.9867090546904572,0.9786942457240824,0.9896125925357702,0.9908653122427007,1.002424245968312,0.9781285309108416
2015-06-30,0.9759879443035427,0.9705162453934313,0.978060364477612,0.9791049048141471,0.9861075771675523,0.9702029795758653
2015-07-01,0.9759431970673834,0.9700598801213253,0.9779787238538611,0.9791732456902216,0.986594204715926,0.9698022007360035
2015-07-02,0.9792357241893049,0.9720310096511698,0.9811746855693879,0.9827136366344223,0.9916470021231434,0.9722577908226787
2015-07-06,0.980208232699973,0.9730741342644729,0.9822627562454573,0.9836755151301376,0.9928549471655959,0.9732660861285246
2015-07-07,0.9804193360991785,0.9745552159086344,0.9823513783305015,0.9835421988816667,0.9908672142069487,0.974220870790096
2015-07-08,0.9846279471396715,0.9792960432797102,0.9863524217857493,0.9876662475923194,0.9936820683447399,0.9787261079521697
2015-07-09,0.9725522254194261,0.9687321540769996,0.9742348782205204,0.975139605111151,0.979428145203527,0.9674662585123438
2015-07-10,0.9679554497402262,0.9632843616588557,0.9693341861883024,0.9707292903381008,0.9752053059630188,0.9624177693638021
2015-07-13,0.9773080174490081,0.97065783487704,0.9788233795604473,0.9805376088976107,0.9877319577125875,0.9706766191039662
2015-07-14,0.9879008808541277,0.9800482996745686,0.9896614655286196,0.991418692890005,1.0006709409426597,0.980562079884358
2015-07-15,0.9917439439870185,0.9838345598259488,0.9934833030311101,0.9952794084522653,1.004517273910294,0.9843641317119254
