date,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_2,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_8,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_29,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_61,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_180
2018-11-19,1.3802414944304455,1.0439051058382998,,1.1608362496094062,1.4426357195646196
2018-11-20,1.3840845099715262,1.0468174211946395,,1.164074851177628,1.3876459399008165
2018-11-21,1.3543398438767502,1.0471052702433472,,1.1644796763736558,1.388128515431994
2018-11-23,1.3596571898379337,1.0467413024492547,,1.1640748511776282,1.3876459399008167
2018-11-26,1.359891280391358,1.0472654039142395,,1.15348194237595,1.3749861114712283
2018-11-27,1.3569070076095675,1.0449005523856727,,1.1721041579730613,1.371881227078467
2018-11-28,1.3595989229531307,1.046082978150037,,1.1734305482326404,1.3734336692748477
2018-11-29,1.3706457123359082,1.0409894517805705,,1.1677170276167126,1.3667462259673624
2018-11-30,1.359620396525879,1.0450824676798562,,1.172308055982002,1.3534729400765668
2018-12-03,1.3681053441320792,1.0489990613318092,,1.1791531894200766,1.3663440051827926
2018-12-04,1.3746471434185235,1.05435847483243,,1.191459666211753,1.3965105640255098
2018-12-06,1.322583174802728,1.0720099715635254,,1.2113460103817577,1.3436185308546127
2018-12-07,1.3260838933275791,1.075374102344898,,1.2151500388813559,1.347838008502009
2018-12-10,1.3285073963383072,1.0378449094360682,,1.2174119675403001,1.300512594184915
2018-12-11,1.3468104192932173,1.0421396848890572,,1.2197296045921866,1.3058943285920652
2018-12-12,1.3484102110638434,1.041964388054375,,1.2196784787639638,1.3074895575779768
2018-12-13,1.3469035874015596,1.037319080227372,,1.2142409011447965,1.3016604066230952
2018-12-14,1.3469632346173044,1.0348649182030762,,1.2113681734298853,1.2985808551752334
2018-12-17,1.3139963156387908,1.0384585055817384,,1.1890005262544545,1.303090198366757
2018-12-18,1.3111988619916264,1.0200841050073317,,1.1643270726200867,1.2754421641130411
2018-12-19,1.3172384558365593,1.0275595979242378,,1.1735385066422692,1.2855326875633026
2018-12-20,1.2911831391380098,1.0411343819128158,,1.150325715335046,1.3025154772485035
2018-12-21,1.2854441551159255,1.0373540264161656,,1.1461437265325642,1.2791519709301449
2018-12-24,1.2410032241474258,1.0371764077208019,,1.1065184291430277,1.2349281911134364
2018-12-26,1.2135853312256102,1.035067103096938,,1.076986298762245,1.2019689589857467
2018-12-27,1.2134333590165352,1.0975791155576458,,1.1420315806475951,1.2745627107606972
2018-12-28,1.2221100826073201,1.0977620202366714,,1.1422231611938771,1.283741231100054
2018-12-31,1.2193300356144863,1.095264649844772,,1.1518336712070791,1.2808207928102588
2019-01-02,1.2291076716959652,1.0994267502170034,,1.1562107357040992,1.285688017632173
2019-01-03,1.230884395061848,1.1052174975046336,,1.1623005663207022,1.2924598086887495
2019-01-04,1.169062456918564,1.0518242588327358,,1.175521564773673,1.307167292389751
2019-01-07,1.2128537381057183,1.098223526026304,,1.1626002859266125,1.365100840244009
2019-01-08,1.2128758483980362,1.094985785894227,,1.159391729831266,1.3773090591405
2019-01-09,1.2230401798379735,1.0921077674833897,,1.156344491605964,1.3736890271164757
2019-01-10,1.2388729628268196,1.0905840445791202,,1.1545352304803242,1.3715396331022112
2019-01-11,1.2343615399213872,1.0835677507201378,,1.1571780737659527,1.3627158050436519
2019-01-14,1.2346140092878877,1.0877955179695449,,1.1615082611711958,1.3601470664856052
2019-01-15,1.2286518777403075,1.0776952248198057,,1.1571861019259542,1.347517435241877
2019-01-16,1.2242771827941665,1.0737594191290125,,1.1529599907591572,1.3678532821597449
2019-01-17,1.2254670377080499,1.0748328218407608,,1.1541433481511354,1.3691376514387679
2019-01-18,1.2267862282778637,1.075101135862014,,1.1551323193555643,1.3694794800801058
2019-01-22,1.2454271917686428,1.0694657306933044,,1.1490774431174837,1.3903290977665823
2019-01-23,1.2520673549959345,1.0514736674053744,,1.1568595995094901,1.3669264656695166
2019-01-24,1.2563182489494995,1.051036900092405,,1.1563790563510996,1.3716069920889298
2019-01-25,1.2667183145443308,1.0579378244080127,,1.1636138194279497,1.3806127228381837
2019-01-28,1.2607928903875147,1.0528713445772269,,1.1580412317904134,1.3740009205159465
2019-01-29,1.243967713012645,1.038818155236249,,1.156888270551927,1.372632961414794
2019-01-30,1.2453888104072521,1.0440780420125988,,1.162749015939793,1.3795867535123194
2019-01-31,1.2451466503121837,1.0765280292422539,,1.1637696375138757,1.4224643526890814
2019-02-01,1.244145976006935,1.0760651686638687,,1.1739697166754188,1.420963636717895
2019-02-04,1.2423204208085146,1.0671545691727924,,1.164248397188771,1.4293247685573638
2019-02-05,1.262206294225938,1.084281217889806,,1.1802149872320122,1.4229438544120185
2019-02-06,1.267994795687722,1.0934007645158041,,1.1851622051351651,1.4294429336341297
2019-02-07,1.272264098459845,1.09394307714508,,1.1854578403270688,1.434255872804615
2019-02-08,1.273958045322655,1.101173931735655,,1.1932372924055916,1.4145855996730663
2019-02-11,1.279790255272705,1.1059087537836587,,1.1983310334766166,1.4227466704404108
2019-02-12,1.2792255931499479,1.1015700918181641,,1.1938875202294998,1.4171649916352522
2019-02-13,1.276397600279641,1.098722819996633,,1.2096946914528088,1.4135020149193658
