epoch,2021_11_09__22_32_58_daily_actor_0_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0,2021_11_09__22_32_58_daily_actor_1_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0,2021_11_09__22_32_58_daily_actor_2_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0,2021_11_09__22_32_58_daily_actor_3_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0
208,0.9828796276213343,1.0393330823071822,1.1264153236061287,0.9789928591894176
209,1.083462554118167,1.0775387378000703,0.9069203042353018,1.1141354363542235
210,1.026539156943318,1.0262825556224027,1.0359900567517661,1.0827958639946995
211,0.9706991549307831,1.0677699889773051,1.1916663456560173,0.9021424393782815
212,1.035598405385112,1.0737578484725085,1.0122140890731894,1.0930166962438963
213,1.0682301709561643,1.0779001998802102,0.9499282095708526,0.989396209020754
214,0.9508553032467342,0.9260713553341906,0.9921909057394731,1.2023366779918323
215,1.107324371788302,0.9788053357940865,1.0413966037226685,1.2227945317620126
216,1.0580042270534582,1.0864571146839712,1.0132168051716315,1.2837244442213709
217,0.977633216700978,1.011886403797514,1.129642629789973,0.6593157118363996
218,1.0331987684312365,1.0025785231620497,1.0303633076713032,1.2757905254293724
219,1.0001500470316622,1.077410324938072,1.0015461968155435,1.249215137150607
220,0.9327974092553976,0.7889987039201589,0.8886366211634389,1.026817157208936
221,0.9837257642647755,0.8921004225818289,1.1048434707966917,1.2258982304748423
222,0.9677527474482283,1.067626091519729,0.8173655711228035,1.0844240915351637
223,1.060867576508336,1.0126755882736345,1.0493532673327104,1.0546420676542074
224,1.06415641370221,1.078084711427174,1.0324058588151954,1.0861923276576466
225,1.0578366767951233,0.9934321023129322,1.0647283807382006,1.0119325472209453
226,0.9555928056243463,0.9318210451420208,0.9325502833332413,1.0455581741827185
227,0.932459685279117,0.9705708104719076,1.0110452139614685,1.1022315579152582
228,0.9445203585670655,1.0341279798541003,1.007651464683528,1.0170415869942229
229,1.0568810909091604,0.9989635354253762,1.0352209589224317,1.112719670614559
230,1.0026115096062747,1.0113858523327426,0.9100869249606344,1.0617971594509135
231,1.0106225122705674,1.0446745757538634,1.074293726142905,1.2213894938394294
232,1.085528155382667,1.0196951279377413,1.0532586227097913,1.0151374397572528
233,1.0129590660916235,0.9571580575202815,1.0673356510034342,1.0323096091715196
234,1.2140907901166704,1.2964867397565427,1.078959355966277,0.9716137827447696
235,1.1057849801911688,0.92321779358638,1.0261435993405497,1.0598327341105458
236,0.879532072750892,1.081908516989673,1.0030936616756687,1.110657264516322
237,0.9620479691073285,0.9137715991431961,1.0469052610590135,1.0465406253423566
238,0.9518799225718979,0.9182711589079571,1.0494253935466893,1.064173987551822
239,1.0297505143725576,0.9192489340189357,1.0173198670227541,1.0759167360738398
240,1.1751531918086224,0.9383034049403133,0.9129253527494423,1.036345514944143
241,1.0271527081381273,1.0653364958131497,1.1406532334553259,1.032211580440684
242,0.9746167785288931,0.9379529883510547,0.9665727307112797,1.116807409179486
243,1.1242418656390543,1.0948030624992482,1.0119940383015198,1.0787622768634084
244,1.0944761493984785,0.9588454306350802,1.2042068815721532,0.8885279397923898
245,0.9595131048593004,0.9988540630253628,1.010899446412468,1.0629797216876453
246,0.9590464111542559,0.983722455078708,1.0578413229480548,0.879612062606261
247,0.9653711938371714,1.0447737958746701,1.07063233550551,1.0471888196446097
248,1.0383078277267732,0.9826818270216409,1.0029421511061734,1.181513879647647
249,1.0270787265461194,0.997464812506582,0.989396209020754,0.9075518179803316
250,1.0684648022467191,1.1088234586364718,0.663336326192466,1.0786950299894313
251,1.0674170376403955,0.9238394554095255,1.0085307577293854,1.1145966249762054
252,1.0418524327463456,1.0677126551822764,1.0193683018017596,0.9577399555237702
253,0.9508999184539982,1.0841281281039192,1.1834216296953228,0.9100869249606344
254,0.9690724500061384,1.2072461671472403,1.1016408437902754,1.006015238913945
255,0.9691287110666849,1.0640232258054245,1.1469580948897995,1.0905451081778352
256,0.989454153149248,1.2259927308968497,1.0846775455410267,0.9399812104177646
257,1.0240770592605097,1.076590805310912,0.7993527080590349,1.0388872607365087
258,0.9763535791754439,0.9607270347655057,0.9069203042353018,1.1934479609770983
259,1.027621904535103,1.0124141210344764,1.0914337243775014,1.0796296363523479
260,0.977633216700978,0.9427928659104914,1.0042819151750733,0.9587761046285305
261,1.1907929577541263,0.9799998793460079,1.0683973933085127,0.9946510424798994
262,1.0443251814427619,1.0090746161938688,1.0513763448890434,1.1102597612991394
263,1.0546652363245397,1.0140344605530713,1.017677373507964,0.9315883926902357
264,1.0146462718471518,0.9525115876403027,1.0311617915805305,1.0599411923425592
265,1.2407989571931755,0.785914737647143,0.9620128331152654,1.0401751098636565
266,1.0768051297517454,0.8807940281617891,0.9824896789133857,1.033273695107386
267,1.1515601522623302,1.2018163425559394,0.9076858397508134,1.0097083684459844
268,0.9390567745139494,0.9300543080171783,1.0865432784736482,1.0963577728370164
269,1.039561354882088,1.0740120823589347,1.026530952248631,1.0933455846461662
270,1.0258956423138588,1.0102607671782455,1.0555274002427728,0.9311384828342405
271,0.9806748422808355,0.975491534251755,1.1580562520261273,1.0800004418741316
272,0.9704789698722748,0.9872192461672467,1.2313163782539562,0.9688445654742653
273,1.0384261797406438,0.943117229106083,1.0091495640715877,1.0608828710121883
274,0.9445471602189487,1.0566755384579574,0.9890275781909095,0.9965037247306358
275,0.921645077415298,1.0579593160626946,1.081593810892126,0.9986844928027195
276,0.9802388742037077,1.0172468816549123,1.0868550033401068,0.6975608447995382
277,0.9233446351187048,1.051981544556944,1.2023366779918323,1.0851512316033831
278,0.9695400423770358,0.9871078381098608,0.8533612115942943,1.074293726142905
279,1.090003998903923,1.0206661381966071,1.0627986901089548,1.1580562520261273
280,0.9291002043834551,1.0571847193376454,1.0573655824603279,1.009531321854777
281,0.973558675890346,0.9638454241810371,0.9932888792240356,1.0010296598074604
282,0.9968138381074506,1.0097579832799763,1.0664739172938051,0.9081629511951635
283,0.9174839469792878,0.9706009311784519,1.1895490476149462,1.0809450865967944
284,1.018624255692061,0.7889987039201589,0.9655622727346321,1.0759982559440888
285,1.0395063063664445,1.2640882338348023,0.9407617592422075,1.0916386653524357
286,0.8999808963869852,1.0806795817054429,1.0812719135943227,1.2351186857562173
287,0.9721117966252825,0.9428513068367531,1.0526312735964864,0.9839759130499922
288,0.9988306976102084,1.056715745848771,1.0368289085567044,1.1593456069119532
289,0.9194206666386893,0.961894127823964,1.088355351561512,1.2070145402563883
290,1.0879468704632966,0.9886376873838626,1.129642629789973,0.9447803599956927
291,1.0066834257250747,1.026265194616013,1.0844751234206056,0.9842489645129487
292,1.0286960220263648,0.9129414324027947,1.043254796522979,0.8324104515568577
293,1.0949088954743103,0.8789828518258701,0.9228973451057462,0.9935578267616184
294,0.9479631764561051,0.886889652621953,1.0119325472209453,1.1983735288218578
295,1.1130064147203127,1.056715745848771,0.9925964875332637,1.0886832510438977
296,0.9511661052084464,1.0949122401392772,0.9984495666708374,1.090415047824944
297,0.9554605125630732,0.9523250248815454,1.1661493607782,1.2177288308459657
298,1.0019805129273311,1.0059448862927174,1.1308493236784134,0.6048190746666665
299,0.9668297982275581,1.0233430600256308,0.8811570707916867,0.9882294775514651
300,0.9355308476035858,1.0747506579812072,1.0218228452470994,1.2288401242182923
301,0.9565924528439963,1.2400836627652527,0.916162823467669,1.0532829891321782
302,0.9362529092300987,1.0719723799106537,1.1817553168079382,1.1260414349670411
303,0.9722896271836351,0.9849359479548738,1.0917099645554849,0.8993324851263426
304,0.9465804589744641,1.084935941148951,0.666224753330147,1.0691362977693886
305,0.9327974092553976,0.9734944802203376,0.9672938401178137,1.0410855527062146
306,1.0807880675740693,0.9784807619722182,0.9979940068596832,0.8869161570756052
307,1.0483465982437374,1.1942212002926649,1.0960098662031628,1.0352208278014878
308,0.9316415613053524,0.9398947573494869,0.9251703528690166,0.9940169345671034
309,1.063654450636682,1.1340447037338575,0.9413136449033765,0.7153950249938267
310,0.9294679362444687,1.011276443129607,1.0109031963082746,0.8903639385233603
311,0.8602988309761145,1.1479643247137516,1.1353211462768869,1.0622805725533988
312,0.9683557395977042,1.001721786106671,0.9909786762879927,1.0564937858163146
313,1.1942167158898678,1.0133044374300701,1.1099813662732554,0.8525328565556876
314,1.035940449678391,1.0946438591845078,1.067813554218854,1.0991992024673132
315,1.0690750115367333,1.0228172133283524,0.8811570707916867,1.19525712123943
316,0.9578659128091234,1.0751185461968755,0.9447803599956927,0.8649401923569969
317,0.9482458784324003,1.0488355740197954,1.3337961229893376,1.047973554869851
318,0.981011337734467,1.0117296969776117,1.1057987554504471,0.8604475494670387
319,1.0509218260390933,0.9733413176973008,0.9088611472466485,1.2056653438037275
320,1.0133882322545447,1.111596282647912,1.0126519339656586,0.900288699140699
321,0.8166695544052746,0.9282912664496915,1.0681819249818199,0.8605033896414245
322,0.9864902906674053,1.0700752668242488,1.1147710806856983,1.1029341932282468
323,0.9390567745139494,1.0713365224550346,1.0161872362499595,1.1031642990137518
324,1.0513208391355766,0.994618746126333,1.0477709136234485,1.0229361699110588
325,0.9555637540435405,0.9260775237484625,0.9587761046285305,1.0857498650301909
326,1.0112267150726162,1.1232160500810477,1.1188445064285204,1.1666669620667147
327,0.9712501970745856,1.0341279798541003,1.0903105996643092,1.0272819007711973
328,1.005323459133668,0.981003986630623,1.0924371878356525,1.087235046282159
329,0.951477678676693,1.013827617046877,0.6700380847208955,1.0646364589030075
330,1.1402980502604179,1.0951234152335538,1.0623109729939648,1.1876829371227076
331,0.9717285923951605,1.0421970590317498,1.083385303764208,0.984726392630751
332,0.9156924932833004,1.0284243363847985,1.0598373890304145,0.8654166222252404
333,0.9872186016543384,1.1129012951044581,1.135759312148248,1.07218636808317
334,1.0061306348357744,1.0511960010641925,1.1419186008733737,0.900288699140699
335,0.9975049367863351,1.0213929779142297,1.1389532659798425,0.69565247889041
336,1.0072177114224354,1.0027241692419433,1.2236995967577615,1.054688888773478
337,1.0461210997529482,1.2148438232402696,1.0469667779766263,1.0779644496535008
338,1.07836860426465,1.10251932039077,1.0598327341105458,0.6957791010998926
339,1.0498339208238723,1.0472006204852118,1.006726740390747,0.6990387342492205
340,0.9309276615259794,1.0025785231620497,1.1225230583646164,1.2005663021439994
341,0.869634959996573,1.0630063920029016,1.1105203706674336,0.9903098131366197
342,1.187308934161068,0.755701351848814,1.0363454107055752,0.977811549157623
343,0.951477678676693,0.9682943182396333,1.1180405591616556,1.2586546485212609
344,1.064461220189327,0.9599159171947209,1.0708866591508548,1.1099813662732554
345,0.9426276851316314,0.9870579379895178,0.9815136273090297,1.1317984143792625
346,0.9233446351187048,0.8690509449422844,1.066832812249162,1.0140782369552528
347,1.0617032481045976,1.0534561835404377,1.084189841074057,1.0193683018017596
348,0.9715285625232256,0.9760727494911949,1.0776902101497776,1.021582753966823
349,1.0613156387532483,1.0804965903307984,0.6804256391346493,1.0782438843310969
350,1.158638438856051,0.9554540594510836,1.046854507350791,0.9299743595220255
351,1.0136652200072092,0.8508797497770485,0.90563648960545,1.134649766765028
352,1.1848426121234776,0.9349544950920383,1.1001283939046451,0.8028570794175344
353,1.2065881874390039,0.9660060754084782,1.0023817585035255,0.9940326826320859
354,1.0215637218768048,1.0720626906501132,0.9939427893533963,0.9837440804261911
355,1.24289427293067,1.0650411235292119,1.0640132806892422,1.1085556653481257
356,0.9616971434126714,1.1186820154424537,1.0955740974181456,1.0325240958257085
357,0.9654243556292653,0.7797197357528687,0.8649401923569969,1.2867404907606845
358,0.9403219423269256,0.9687957735595754,0.9915385581740969,1.1249246538846043
359,1.0718003976123656,1.0838074145551602,1.0420469107971633,1.1346916645690661
360,1.0859518049901233,0.9772379737886798,1.0680468287474574,1.016732422581758
361,1.0534056694873184,1.0278748718300088,0.968201520832845,1.088355351561512
362,0.9984091786747548,1.0542120997091102,1.0552747075403206,0.9680635116467422
